,quarter,roa
0,2009Q4,2.98
1,2010Q1,1.77
2,2010Q2,2.44
3,2010Q3,1.56
4,2010Q4,2.69
5,2011Q1,1.01
6,2011Q2,2.1
7,2011Q3,1.49
8,2011Q4,3.56
9,2012Q1,0.16
10,2012Q2,1.6
11,2012Q3,-0.61
12,2012Q4,3.87
13,2013Q1,0.07
14,2013Q2,0.26
15,2013Q3,-0.26
16,2013Q4,3.9
17,2014Q1,-0.5
18,2014Q2,2.48
19,2014Q3,0.29
20,2014Q4,1.67
21,2015Q1,-0.23
22,2015Q2,-0.72
23,2015Q3,0.04
24,2015Q4,2.48
25,2016Q1,-0.33
26,2016Q2,-0.07
27,2016Q3,-0.18
28,2016Q4,2.32
29,2017Q1,-0.2
30,2017Q2,-0.86
31,2017Q3,1.26
32,2017Q4,1.44
33,2018Q1,0.09
34,2018Q2,0.03
35,2018Q3,0.01
36,2018Q4,1.65
37,2019Q1,-0.04
38,2019Q2,0.21
39,2019Q3,0.11
40,2019Q4,2.18
41,2020Q1,0.16
42,2020Q2,0.15
43,2020Q3,0.92
44,2020Q4,1.97
45,2021Q1,0.16
46,2021Q2,0.46
47,2021Q3,0.02
48,2021Q4,1.59
49,2022Q1,-2.01
50,2022Q2,2.33
