quarter,trend
2005Q1,0.0
2005Q2,0.0
2005Q3,100.0
2005Q4,36.71875
2006Q1,30.46875
2006Q2,0.0
2006Q3,0.0
2006Q4,16.40625
2007Q1,10.9375
2007Q2,3.125
2007Q3,3.125
2007Q4,0.0
2008Q1,0.0
2008Q2,0.0
2008Q3,2.34375
2008Q4,3.90625
2009Q1,2.34375
2009Q2,9.375
2009Q3,5.46875
2009Q4,11.71875
2010Q1,16.40625
2010Q2,9.375
2010Q3,14.0625
2010Q4,10.9375
2011Q1,10.9375
2011Q2,10.9375
2011Q3,10.15625
2011Q4,8.59375
2012Q1,8.59375
2012Q2,7.8125
2012Q3,6.25
2012Q4,4.6875
2013Q1,4.6875
2013Q2,4.6875
2013Q3,3.90625
2013Q4,3.125
2014Q1,5.46875
2014Q2,5.46875
2014Q3,4.6875
2014Q4,3.90625
2015Q1,4.6875
2015Q2,3.90625
2015Q3,4.6875
2015Q4,3.90625
2016Q1,3.90625
2016Q2,4.6875
2016Q3,3.90625
2016Q4,4.6875
2017Q1,4.6875
2017Q2,4.6875
2017Q3,6.25
2017Q4,7.03125
2018Q1,9.375
2018Q2,8.59375
2018Q3,10.15625
2018Q4,10.15625
2019Q1,14.0625
2019Q2,13.28125
2019Q3,15.625
2019Q4,14.0625
2020Q1,11.71875
2020Q2,10.15625
2020Q3,17.96875
2020Q4,21.09375
2021Q1,22.65625
2021Q2,13.28125
2021Q3,13.28125
2021Q4,12.5
2022Q1,16.40625
2022Q2,16.40625
2022Q3,18.75
