,date,quarter,price,shares_est,market_cap
0,2010-06-30,2010Q2,37.0,19999871.82773648,739995257626
1,2010-09-30,2010Q3,33.1,20000000.0,662000000000
2,2010-12-31,2010Q4,25.8,19999943.627036475,515998545578
3,2011-03-31,2011Q1,11.0,19999725.331319097,219996978645
4,2011-06-30,2011Q2,7.9,100000966.77799262,790007637546
5,2011-09-30,2011Q3,10.8,100001709.84012994,1080018466273
6,2011-12-30,2011Q4,8.2,100003031.02815664,820024854431
7,2012-03-30,2012Q1,10.5,99998810.84509276,1049987513873
8,2012-06-29,2012Q2,9.4,99996258.78273565,939964832558
9,2012-09-28,2012Q3,7.9,99999157.85533826,789993347057
10,2012-12-28,2012Q4,8.7,100003815.2110807,870033192336
11,2013-03-29,2013Q1,9.2,100000994.85989057,920009152711
12,2013-06-28,2013Q2,7.9,100002988.9781431,790023612927
13,2013-09-30,2013Q3,7.3,100001408.31846777,730010280725
14,2013-12-31,2013Q4,9.2,100003359.5542445,920030907899
15,2014-03-31,2014Q1,13.1,99996791.0825874,1309957963182
16,2014-06-30,2014Q2,10.5,100003054.60099274,1050032073310
17,2014-09-30,2014Q3,10.1,99995776.6306898,1009957343970
18,2014-12-31,2014Q4,10.6,99996564.45933178,1059963583269
19,2015-03-31,2015Q1,9.7,100004234.72474287,970041076830
20,2015-06-30,2015Q2,8.5,100000399.40089864,850003394908
21,2015-09-30,2015Q3,6.6,100001258.8360608,660008308318
22,2015-12-31,2015Q4,7.0,100002250.18751565,700015751313
23,2016-03-31,2016Q1,7.1,100002197.9879956,710015605715
24,2016-06-30,2016Q2,5.9,100000559.23198809,590003299469
25,2016-09-30,2016Q3,5.63,99995435.96082532,562974304459
26,2016-12-30,2016Q4,5.9,100000819.40347429,590004834480
27,2017-03-31,2017Q1,6.9,100002721.2006267,690018776284
28,2017-06-30,2017Q2,8.0,99996396.57187378,799971172575
29,2017-09-29,2017Q3,7.93,99996396.57187378,792971424815
30,2017-12-29,2017Q4,7.38,100003568.2426405,738026333631
31,2018-03-30,2018Q1,8.95,99996140.23801866,894965455130
32,2018-06-29,2018Q2,8.96,100001789.86933954,896016037229
33,2018-09-28,2018Q3,9.04,100000000.0,904000000000
34,2018-12-28,2018Q4,7.63,100001126.307321,763008593725
35,2019-03-29,2019Q1,8.85,99997070.55089918,884974074375
36,2019-06-28,2019Q2,8.37,99995998.54492542,836966507821
37,2019-09-30,2019Q3,8.78,99995577.61732852,877961171480
38,2019-12-31,2019Q4,8.41,99999840.08954984,840998655153
39,2020-03-31,2020Q1,6.24,99999360.20473447,623996007678
40,2020-06-30,2020Q2,7.96,100001844.85636476,796014685057
41,2020-09-30,2020Q3,9.07,100000772.73781006,907007008732
42,2020-12-31,2020Q4,15.35,100002343.56690884,1535035973752
43,2021-03-31,2021Q1,20.7,99998148.86232165,2069961681450
44,2021-06-30,2021Q2,19.5,99999690.52224372,1949993965184
45,2021-09-30,2021Q3,21.5,99996479.75861202,2149924314810
46,2021-12-31,2021Q4,28.0,99998982.70600204,2799971515768
47,2022-03-31,2022Q1,22.65,99997009.31385116,2264932260959
48,2022-06-30,2022Q2,11.2,99997892.92960824,1119976400812
