,quarter,roa
0,2009Q3,12.5
1,2009Q4,4.38
2,2010Q1,3.07
3,2010Q2,3.51
4,2010Q3,4.41
5,2010Q4,2.64
6,2011Q1,2.31
7,2011Q2,2.75
8,2011Q3,1.94
9,2011Q4,2.72
10,2012Q1,1.78
11,2012Q2,1.78
12,2012Q3,1.56
13,2012Q4,1.88
14,2013Q1,1.24
15,2013Q2,4.08
16,2013Q3,1.52
17,2013Q4,1.61
18,2014Q1,1.45
19,2014Q2,1.84
20,2014Q3,1.9
21,2014Q4,1.91
22,2015Q1,1.5
23,2015Q2,2.64
24,2015Q3,3.21
25,2015Q4,3.48
26,2016Q1,3.12
27,2016Q2,4.48
28,2016Q3,4.21
29,2016Q4,4.41
30,2017Q1,2.59
31,2017Q2,3.38
32,2017Q3,3.63
33,2017Q4,3.14
34,2018Q1,1.91
35,2018Q2,2.87
36,2018Q3,3.11
37,2018Q4,2.0
38,2019Q1,1.18
39,2019Q2,0.81
40,2019Q3,1.08
41,2019Q4,1.5
42,2020Q1,0.79
43,2020Q2,1.06
44,2020Q3,0.61
45,2020Q4,0.67
46,2021Q1,0.4
47,2021Q2,0.34
48,2021Q3,-0.09
49,2021Q4,-0.46
50,2022Q1,0.2
51,2022Q2,-0.15
