,date,quarter,price,shares_est,market_cap
0,2010-03-31,2010Q1,131.0,18449865.683763355,2416932404573
1,2010-06-30,2010Q2,81.5,30749723.87313943,2506102495661
2,2010-09-30,2010Q3,70.5,30750265.16490732,2167893694126
3,2010-12-31,2010Q4,70.0,30749722.078114577,2152480545468
4,2011-03-31,2011Q1,50.0,30750076.04651707,1537503802326
5,2011-06-30,2011Q2,40.0,30750169.38856569,1230006775543
6,2011-09-30,2011Q3,33.9,31769882.179675996,1076999005891
7,2011-12-30,2011Q4,30.0,31769774.635439683,953093239063
8,2012-03-30,2012Q1,37.8,31770034.84320557,1200907317073
9,2012-06-29,2012Q2,33.0,42200038.708844975,1392601277392
10,2012-09-28,2012Q3,30.0,42200159.35586681,1266004780676
11,2012-12-28,2012Q4,29.7,42200093.40670498,1253342774179
12,2013-03-29,2013Q1,37.0,42199590.3135521,1561384841601
13,2013-06-28,2013Q2,36.9,42199766.46881386,1557171382699
14,2013-09-30,2013Q3,37.5,42200132.27513228,1582504960317
15,2013-12-31,2013Q4,50.5,42200256.43373936,2131112949904
16,2014-03-31,2014Q1,63.0,42199879.89736685,2658592433534
17,2014-06-30,2014Q2,61.5,42200367.08473539,2595322575711
18,2014-09-30,2014Q3,66.0,42200325.90229865,2785221509552
19,2014-12-31,2014Q4,57.0,42200160.30190192,2405409137208
20,2015-03-31,2015Q1,70.5,42199687.300768085,2975077954704
21,2015-06-30,2015Q2,76.5,42200305.9774888,3228323407278
22,2015-09-30,2015Q3,98.5,43252948.828507535,4260415459608
23,2015-12-31,2015Q4,153.0,46857456.647398844,7169190867052
24,2016-03-31,2016Q1,188.0,46857694.429123,8809246552675
25,2016-06-30,2016Q2,193.0,46857372.19885632,9043472834379
26,2016-09-30,2016Q3,259.6,49196866.45173896,12771506530871
27,2016-12-30,2016Q4,182.5,76983179.37064664,14049430235143
28,2017-03-31,2017Q1,209.4,76983423.46163362,16120328872866
29,2017-06-30,2017Q2,216.5,76983122.76979458,16666846079661
30,2017-09-29,2017Q3,208.0,76983027.78090204,16012469778428
31,2017-12-29,2017Q4,226.5,76534665.70300306,17335101781730
32,2018-03-30,2018Q1,157.9,78287953.94696552,12361667928226
33,2018-06-29,2018Q2,152.4,78288485.28503807,11931165157440
34,2018-09-28,2018Q3,166.0,78288722.91164133,12995928003332
35,2018-12-28,2018Q4,160.0,78197051.83351992,12511528293363
36,2019-03-29,2019Q1,143.4,76378875.220011,10952730706550
37,2019-06-28,2019Q2,107.0,76379105.44408788,8172564282517
38,2019-09-30,2019Q3,95.0,76292695.36829218,7247806059988
39,2019-12-31,2019Q4,51.3,76292368.53009531,3913798505594
40,2020-03-31,2020Q1,44.95,76292554.5138149,3429350325396
41,2020-06-30,2020Q2,69.6,79254837.01957262,5516136656562
42,2020-09-30,2020Q3,69.2,76292416.3775405,5279435213326
43,2020-12-31,2020Q4,77.7,76292490.47218594,5927926509689
44,2021-03-31,2021Q1,72.9,74283926.41737032,5415298235826
45,2021-06-30,2021Q2,64.7,74283926.41737032,4806170039204
46,2021-09-30,2021Q3,68.1,73859551.21084203,5029835437458
47,2021-12-31,2021Q4,109.5,73859512.12522836,8087616577713
48,2022-03-31,2022Q1,96.6,73859408.18475486,7134818830647
49,2022-06-30,2022Q2,53.8,73859355.15256344,3973633307208
