,timestamp,delta_volume,date,note
0,1448298000,3160000.0,2015-11-24,"Niêm yết cổ phiếu lần đầu - 3,160,000 CP"
1,1450371600,3160000.0,2015-12-18,"Giao dịch lần đầu - 3,160,000 CP"
2,1459098000,1777500.0,2016-03-28,"Niêm yết cổ phiếu bổ sung - 1,777,500 CP"
3,1459789200,1777500.0,2016-04-05,"Giao dịch bổ sung - 1,777,500 CP"
4,1519750800,3000000.0,2018-02-28,"Niêm yết cổ phiếu bổ sung - 3,000,000 CP"
5,1520960400,3000000.0,2018-03-14,"Giao dịch bổ sung - 3,000,000 CP"
6,1577379600,219071590.0,2019-12-27,"Niêm yết cổ phiếu bổ sung - 219,071,590 CP"
7,1579453200,219071590.0,2020-01-20,"Giao dịch bổ sung - 219,071,590 CP"
8,1599670800,40375000.0,2020-09-10,"Niêm yết cổ phiếu bổ sung - 40,375,000 CP"
9,1600966800,40375000.0,2020-09-25,"Giao dịch bổ sung - 40,375,000 CP"
10,1640192400,267384090.0,2021-12-23,"Niêm yết cổ phiếu lần đầu - 267,384,090 CP"
11,1641402000,,2022-01-06,Giao dịch trở lại HOSE
12,1641402000,,2022-01-06,Hủy niêm yết cổ phiếu
13,1642611600,267384090.0,2022-01-20,"Giao dịch lần đầu - 267,384,090 CP"
