,quarter,roa
0,2006Q2,5.14
1,2006Q3,1.3
2,2006Q4,7.83
3,2007Q1,3.58
4,2007Q2,6.13
5,2007Q3,4.21
6,2007Q4,12.02
7,2008Q1,3.64
8,2008Q2,0.12
9,2008Q3,4.76
10,2008Q4,2.67
11,2009Q1,0.6
12,2009Q2,3.76
13,2009Q3,11.97
14,2009Q4,13.76
15,2010Q1,1.25
16,2010Q2,6.61
17,2010Q3,2.04
18,2010Q4,3.5
19,2011Q1,0.02
20,2011Q2,0.15
21,2011Q3,-0.47
22,2011Q4,-1.46
23,2012Q1,0.1
24,2012Q2,-1.9
25,2012Q3,-0.55
26,2012Q4,-3.15
27,2013Q1,0.28
28,2013Q2,0.16
29,2013Q3,0.16
30,2013Q4,0.65
31,2014Q1,0.08
32,2014Q2,0.24
33,2014Q3,0.17
34,2014Q4,2.3
35,2015Q1,0.17
36,2015Q2,0.56
37,2015Q3,1.35
38,2015Q4,2.01
39,2016Q1,0.26
40,2016Q2,2.46
41,2016Q3,0.04
42,2016Q4,0.18
43,2017Q1,0.04
44,2017Q2,0.0
45,2017Q3,0.34
46,2017Q4,1.7
47,2018Q1,0.81
48,2018Q2,0.04
49,2018Q3,0.16
50,2018Q4,0.73
51,2019Q1,0.13
52,2019Q2,0.1
53,2019Q3,0.08
54,2019Q4,1.2
55,2020Q1,0.1
56,2020Q2,0.22
57,2020Q3,0.14
58,2020Q4,0.1
59,2021Q1,0.29
60,2021Q2,0.22
61,2021Q3,0.19
62,2021Q4,0.01
63,2022Q1,0.17
64,2022Q2,0.1
