,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2008Q3,14439.0,1948.0,357.0,357.0,357.0,33656.0,94217.0,15033.0,11853.0,79184.0,0.0,78.0,11384.0,0.0,2.47,0.9,0.76
1,2011Q3,,,,,,37445.0,75019.0,6313.0,6117.0,68705.0,0.0,78.0,15033.0,0.0,0.0,0.0,0.0
2,2012Q1,24253.0,935.0,483.0,1013.0,1013.0,29851.0,72280.0,4391.0,4192.0,67889.0,,222.0,14855.0,0.0,4.18,1.17,0.74
3,2013Q1,33442.0,2217.0,3041.0,3051.0,3051.0,35076.0,78064.0,4104.0,3926.0,73960.0,,668.0,16183.0,0.0,9.12,3.01,1.91
4,2013Q2,65085.0,3615.0,6067.0,6225.0,6225.0,37758.0,80957.0,4363.0,4192.0,76594.0,,2030.0,16759.0,0.0,9.57,8.27,7.83
5,2013Q3,25015.0,846.0,2231.0,2313.0,2313.0,40332.0,83653.0,4795.0,4602.0,78858.0,,2536.0,17255.0,0.0,9.24,2.98,2.81
6,2014Q1,27909.0,982.0,2133.0,2245.0,2245.0,36190.0,82081.0,3782.0,3524.0,78299.0,,2359.0,17133.0,0.0,8.04,2.15,1.29
7,2014Q2,33353.0,1155.0,4034.0,4183.0,4183.0,37842.0,84640.0,8088.0,7833.0,76552.0,,1913.0,16750.0,0.0,12.54,5.4,5.02
8,2014Q3,53285.0,1859.0,3100.0,3323.0,3323.0,38579.0,86029.0,6246.0,6000.0,79783.0,,2134.0,17457.0,0.0,6.24,4.25,3.89
9,2014Q4,37621.0,722.0,2646.0,3105.0,3105.0,,39272.0,6007.0,5772.0,81968.0,,2813.0,17935.0,0.0,8.25,3.84,4.96
10,2015Q1,41374.0,8277.0,2141.0,4720.0,4720.0,64743.0,110114.0,19567.0,19305.0,90547.0,,3355.0,18746.0,0.0,11.41,3.88,2.49
11,2016Q1,132046.0,87441.0,75473.0,60272.0,28044.0,,,,,,,0.0,0.0,0.0,45.64,0.0,0.0
12,2016Q2,59076.0,16034.0,9328.0,7586.0,4060.0,,,,,,,0.0,0.0,0.0,12.84,0.0,0.0
13,2016Q3,55431.0,16466.0,1909.0,1028.0,-1085.0,,,,,,,0.0,0.0,0.0,1.86,0.0,0.0
14,2016Q4,49580.0,6835.0,-2341.0,-3034.0,-2582.0,202027.0,344009.0,25931.0,24122.0,318078.0,,6222.0,68557.0,0.0,-6.12,-1.62,-1.5
15,2017Q1,156716.0,104275.0,83532.0,68016.0,38117.0,277813.0,420158.0,36030.0,34218.0,384128.0,,8426.0,82310.0,0.0,43.4,10.86,9.98
16,2017Q2,68165.0,16903.0,3687.0,2879.0,389.0,267043.0,396171.0,34993.0,33153.0,361179.0,,7623.0,77691.0,8.13,4.22,0.1,0.1
17,2017Q3,67627.0,16298.0,5775.0,3393.0,1333.0,271439.0,398644.0,29704.0,29148.0,368940.0,,8152.0,79518.0,7.69,5.02,0.37,0.34
18,2017Q4,66035.0,11637.0,-4096.0,-4074.0,-5363.0,195007.0,373012.0,28839.0,28258.0,344173.0,,7543.0,74306.0,7.22,-6.17,-1.5,-1.39
19,2018Q1,167775.0,104287.0,77632.0,63261.0,34191.0,268675.0,448475.0,47253.0,46664.0,401223.0,,6684.0,86258.0,8.6,37.71,9.15,8.33
20,2018Q2,76193.0,14104.0,9580.0,8163.0,4654.0,266993.0,430454.0,27410.0,26855.0,403043.0,,7625.0,86869.0,7.04,10.71,1.16,1.06
21,2018Q3,79924.0,16112.0,7726.0,6658.0,2496.0,277404.0,427606.0,22638.0,22125.0,404968.0,,7880.0,87525.0,6.09,8.33,0.62,0.58
22,2018Q4,63081.0,-2422.0,-2076.0,-459.0,2236.0,272220.0,414244.0,9481.0,9000.0,404763.0,,9544.0,87852.0,5.24,-0.73,0.55,0.53
23,2019Q1,172882.0,94871.0,87832.0,70369.0,41006.0,384948.0,517565.0,41353.0,40935.0,476211.0,,11037.0,103163.0,4.26,40.7,9.31,8.8
24,2019Q2,39867.0,11131.0,15289.0,12615.0,7143.0,394273.0,519252.0,31695.0,31287.0,487558.0,,11571.0,105923.0,4.41,31.64,1.48,1.38
25,2019Q3,32893.0,5363.0,5107.0,4082.0,2516.0,391353.0,507684.0,42821.0,42821.0,464863.0,,11575.0,101070.0,4.49,12.41,0.53,0.49
26,2019Q4,17783.0,-12655.0,-12999.0,-10222.0,-6668.0,377463.0,480877.0,26831.0,26831.0,454046.0,,9627.0,98782.0,5.51,-57.48,-1.45,-1.35
27,2020Q1,57324.0,25486.0,25184.0,20266.0,14554.0,459302.0,552662.0,75142.0,75142.0,477520.0,,3839.0,103217.0,8.7,35.35,3.12,2.82
28,2020Q2,6453.0,-11723.0,-7569.0,-5604.0,-2843.0,417325.0,498041.0,26224.0,26224.0,471817.0,,1654.0,101991.0,18.87,-86.83,-0.6,-0.54
29,2020Q3,7086.0,-11613.0,-7287.0,-5802.0,-2928.0,415994.0,482850.0,16743.0,16643.0,466107.0,,463.0,100721.0,69.15,-81.89,-0.62,-0.6
30,2020Q4,11166.0,-1601.0,-7585.0,-5690.0,-5947.0,370366.0,436347.0,44918.0,44818.0,391430.0,,621.0,84794.0,53.17,-50.96,-1.39,-1.29
31,2021Q1,50095.0,25317.0,29317.0,23483.0,16730.0,410978.0,465486.0,51021.0,50921.0,414464.0,,1097.0,89819.0,43.77,46.88,4.15,3.71
32,2021Q2,10183.0,-8461.0,-4115.0,-2869.0,-1769.0,406691.0,451214.0,40310.0,40210.0,410903.0,,1332.0,89191.0,38.22,-28.18,-0.43,-0.39
33,2021Q3,1051.0,-12733.0,-7807.0,-6056.0,-3621.0,404060.0,439733.0,35706.0,35606.0,404027.0,,1180.0,87866.0,38.56,-576.25,-0.89,-0.81
34,2021Q4,3504.0,-14209.0,-10843.0,-8051.0,-2227.0,377883.0,405601.0,23731.0,23631.0,381870.0,,1994.0,83419.0,22.57,-229.8,-0.57,-0.53
35,2022Q1,65737.0,36836.0,40948.0,32614.0,11601.0,430474.0,454993.0,40792.0,40692.0,414201.0,,872.0,90489.0,62.53,49.61,2.92,2.7
36,2022Q2,24578.0,5850.0,9859.0,8531.0,4671.0,440038.0,463711.0,41080.0,40733.0,422631.0,,2281.0,92356.0,18.85,34.71,1.12,1.02
