,date,quarter,price,shares_est,market_cap
0,2010-12-31,2010Q4,13.5,2592715.017175449,35001652732
1,2011-03-31,2011Q1,13.4,2592753.1543189907,34742892268
2,2011-06-30,2011Q2,11.7,2592650.227435959,30334007661
3,2011-09-30,2011Q3,12.5,2592769.30313823,32409616289
4,2011-12-30,2011Q4,15.0,2592828.224407172,38892423366
5,2012-03-30,2012Q1,14.5,2592704.06934746,37594209006
6,2012-06-29,2012Q2,16.2,2592685.4046732136,42001503556
7,2012-09-28,2012Q3,14.5,2592731.1264883736,37594601334
8,2012-12-28,2012Q4,17.7,2592731.677771048,45891350697
9,2013-03-29,2013Q1,22.0,2592686.292548298,57039098436
10,2013-06-28,2013Q2,22.3,2592809.5334275905,57819652595
11,2013-09-30,2013Q3,16.6,2592650.103519669,43037991718
12,2013-12-31,2013Q4,20.1,2592775.4853548,52114787256
13,2014-03-31,2014Q1,20.2,2592714.5774323167,52372834464
14,2014-06-30,2014Q2,18.2,2592731.048805815,47187705088
15,2014-09-30,2014Q3,19.0,2592725.6955201686,49261788215
16,2014-12-31,2014Q4,25.4,2592812.1526491293,65857428677
17,2015-03-31,2015Q1,24.0,2592762.5772285964,62226301853
18,2015-06-30,2015Q2,26.0,2592841.163310962,67413870246
19,2015-09-30,2015Q3,26.6,2592741.935483871,68966935484
20,2015-12-31,2015Q4,28.1,2592632.212342047,72852965167
21,2016-03-31,2016Q1,33.5,2592745.7244878784,86856981770
22,2016-06-30,2016Q2,32.6,2592689.2950391644,84521671018
23,2016-09-30,2016Q3,31.5,2592735.913102512,81671181263
24,2016-12-30,2016Q4,31.5,2592695.0747094634,81669894853
25,2017-03-31,2017Q1,35.1,2592653.1145826527,91002124322
26,2017-06-30,2017Q2,30.8,2592694.450320852,79854989070
27,2017-09-29,2017Q3,23.2,2592756.309710537,60151946385
28,2017-12-29,2017Q4,25.0,2592685.4046732136,64817135117
29,2018-03-30,2018Q1,55.0,2592692.3076923075,142598076923
30,2018-06-29,2018Q2,42.8,2592708.7689948417,110967935313
31,2018-09-28,2018Q3,64.0,2592715.8932019444,165933817165
32,2018-12-28,2018Q4,39.5,2592779.177162049,102414777498
33,2019-03-29,2019Q1,69.9,2592638.492997893,181225430661
34,2019-06-28,2019Q2,57.2,2592750.677506775,148305338753
35,2019-09-30,2019Q3,49.5,2592746.113989637,128340932642
36,2019-12-31,2019Q4,36.0,2592714.0029688277,93337704107
37,2020-03-31,2020Q1,29.6,2592672.281305711,76743099527
38,2020-06-30,2020Q2,24.9,2592803.0303030303,64560795455
39,2020-09-30,2020Q3,16.8,2592619.980773497,43556015677
40,2020-12-31,2020Q4,50.0,3111348.487438045,155567424372
41,2021-03-31,2021Q1,33.0,3111392.832995267,102675963489
42,2021-06-30,2021Q2,48.0,3111210.122972732,149338085903
43,2021-09-30,2021Q3,50.0,3111279.6716044974,155563983580
44,2021-12-31,2021Q4,50.0,3111310.7460643398,155565537303
45,2022-03-31,2022Q1,50.0,3111233.948465005,155561697423
46,2022-06-30,2022Q2,45.0,3111262.4886466847,140006811989
