,date,quarter,price,shares_est,market_cap
0,2010-06-30,2010Q2,28.7,5429844.503046285,155836537237
1,2010-09-30,2010Q3,33.0,5703144.999085756,188203784970
2,2010-12-31,2010Q4,31.0,5703141.928494041,176797399783
3,2011-03-31,2011Q1,32.7,5702928.19895708,186485752106
4,2011-06-30,2011Q2,28.9,5702799.026425591,164810891864
5,2011-09-30,2011Q3,27.3,5702779.400717803,155685877640
6,2011-12-30,2011Q4,25.0,5702928.599196579,142573214980
7,2012-03-30,2012Q1,18.9,5703054.468853446,107787729461
8,2012-06-29,2012Q2,10.5,5702835.332606325,59879770992
9,2012-09-28,2012Q3,15.0,5703076.308429884,85546144626
10,2012-12-28,2012Q4,17.0,5702840.727736994,96948292372
11,2013-03-29,2013Q1,14.9,5702755.905511811,84971062992
12,2013-06-28,2013Q2,17.0,5702853.2838088805,96948505825
13,2013-09-30,2013Q3,14.8,5703138.040393924,84406442998
14,2013-12-31,2013Q4,10.2,5702868.680070666,58169260537
15,2014-03-31,2014Q1,11.1,5703056.027164686,63303921902
16,2014-06-30,2014Q2,15.5,5703105.169642102,88398130129
17,2014-09-30,2014Q3,23.0,5702839.533348008,131165309267
18,2014-12-31,2014Q4,19.5,5702964.917727414,111207815896
19,2015-03-31,2015Q1,23.0,5703129.307968018,131171974083
20,2015-06-30,2015Q2,24.8,5702918.207973695,141432371558
21,2015-09-30,2015Q3,17.9,5702914.705639501,102082173231
22,2015-12-31,2015Q4,19.4,5703122.560499609,110640577674
23,2016-03-31,2016Q1,21.0,5702902.933172059,119760961597
24,2016-06-30,2016Q2,21.0,5702813.138456703,119759075908
25,2016-09-30,2016Q3,21.0,5702889.034799737,119760669731
26,2016-12-30,2016Q4,31.0,5702889.034799737,176789560079
27,2017-03-31,2017Q1,29.7,5703113.914071739,169382483248
28,2017-06-30,2017Q2,30.0,5702955.008071875,171088650242
29,2017-09-29,2017Q3,30.0,5703069.618136829,171092088544
30,2017-12-29,2017Q4,30.0,5702938.891765924,171088166753
31,2018-03-30,2018Q1,26.4,5702786.178495592,150553555112
32,2018-06-29,2018Q2,25.9,5703121.982619891,147710859350
33,2018-09-28,2018Q3,26.0,5702840.00489656,148273840127
34,2018-12-28,2018Q4,35.0,5702834.856510856,199599219978
35,2019-03-29,2019Q1,31.5,5702834.964562943,179639301384
36,2019-06-28,2019Q2,31.5,5702816.130405693,179638708108
37,2019-09-30,2019Q3,30.2,5702960.485569181,172229406664
38,2019-12-31,2019Q4,30.2,5703057.826218589,172232346352
39,2020-03-31,2020Q1,30.2,5703065.938681226,172232591348
40,2020-06-30,2020Q2,30.2,5702929.628511024,172228474781
41,2020-09-30,2020Q3,29.9,5702962.035878181,170518564873
42,2020-12-31,2020Q4,29.9,5702841.200250527,170514951887
43,2021-03-31,2021Q1,29.9,5702876.650996194,170516011865
44,2021-06-30,2021Q2,29.6,5703007.939170301,168809034999
45,2021-09-30,2021Q3,29.6,5702964.307320024,168807743497
46,2021-12-31,2021Q4,31.5,5702804.950548559,179638355942
47,2022-03-31,2022Q1,31.5,5702794.602061418,179638029965
48,2022-06-30,2022Q2,31.2,5702978.181239051,177932919255
