,quarter,price,price_diff,price_diff_perc
1,2015Q4,10.0,-3.9000000000000004,-28.057553956834536
2,2016Q1,10.5,0.5,5.0
3,2016Q2,11.0,0.5,4.761904761904762
4,2016Q3,15.0,4.0,36.36363636363637
5,2016Q4,15.0,0.0,0.0
6,2017Q1,21.0,6.0,40.0
7,2017Q2,47.0,26.0,123.80952380952381
8,2017Q3,18.7,-28.3,-60.212765957446805
9,2017Q4,18.0,-0.6999999999999993,-3.7433155080213867
10,2018Q1,18.0,0.0,0.0
11,2018Q2,24.9,6.899999999999999,38.33333333333333
12,2018Q3,34.8,9.899999999999999,39.75903614457831
13,2018Q4,17.8,-16.999999999999996,-48.85057471264367
14,2019Q1,16.0,-1.8000000000000007,-10.1123595505618
15,2019Q2,15.6,-0.40000000000000036,-2.500000000000002
16,2019Q3,31.5,15.9,101.92307692307692
17,2019Q4,25.0,-6.5,-20.634920634920636
18,2020Q1,13.8,-11.2,-44.8
19,2020Q2,11.4,-2.4000000000000004,-17.39130434782609
20,2020Q3,12.9,1.5,13.157894736842104
21,2020Q4,12.6,-0.3000000000000007,-2.3255813953488427
22,2021Q1,13.8,1.200000000000001,9.523809523809533
23,2021Q2,32.8,18.999999999999996,137.68115942028982
24,2021Q3,30.0,-2.799999999999997,-8.53658536585365
25,2021Q4,26.8,-3.1999999999999993,-10.666666666666664
26,2022Q1,24.4,-2.400000000000002,-8.955223880597023
27,2022Q2,17.4,-7.0,-28.688524590163937
