,quarter,roa
0,2014Q4,0.0
1,2015Q1,0.0
2,2015Q2,0.0
3,2015Q3,0.0
4,2015Q4,3.13
5,2016Q1,0.7
6,2016Q2,0.5
7,2016Q3,0.56
8,2016Q4,0.22
9,2017Q1,0.13
10,2017Q2,0.38
11,2017Q3,0.81
12,2017Q4,0.78
13,2018Q1,0.58
14,2018Q2,0.92
15,2018Q3,1.53
16,2018Q4,0.77
17,2019Q1,1.13
18,2019Q2,1.48
19,2019Q3,1.76
20,2019Q4,1.86
21,2020Q1,1.86
22,2020Q2,1.17
23,2020Q3,2.11
24,2020Q4,1.83
25,2021Q1,2.95
26,2021Q2,4.08
27,2021Q3,3.28
28,2021Q4,1.71
29,2022Q1,1.62
30,2022Q2,1.17
