,quarter,roa
0,2010Q1,0.27
1,2010Q2,0.49
2,2010Q3,0.42
3,2010Q4,0.75
4,2011Q1,0.02
5,2011Q2,0.06
6,2011Q3,0.15
7,2011Q4,0.43
8,2012Q1,0.04
9,2012Q2,0.25
10,2012Q3,0.15
11,2012Q4,0.23
12,2013Q1,0.04
13,2013Q2,0.04
14,2013Q3,0.01
15,2013Q4,0.0
16,2014Q1,0.01
17,2014Q2,0.11
18,2014Q3,0.02
19,2014Q4,0.02
20,2015Q1,0.01
21,2015Q2,0.1
22,2015Q3,0.01
23,2015Q4,-0.07
24,2016Q1,0.01
25,2016Q2,0.06
26,2016Q3,0.06
27,2016Q4,0.14
28,2017Q1,0.01
29,2017Q2,0.06
30,2017Q3,0.01
31,2017Q4,-9.36
32,2018Q1,0.01
33,2018Q2,0.05
34,2018Q3,0.01
35,2018Q4,0.05
36,2019Q1,0.01
37,2019Q2,0.04
38,2019Q3,0.01
39,2019Q4,0.05
40,2020Q1,0.01
41,2020Q2,-1.73
42,2020Q3,-0.19
43,2020Q4,-0.11
44,2021Q1,0.01
45,2021Q2,-4.26
46,2021Q3,-1.79
47,2021Q4,-3.32
48,2022Q1,-1.86
49,2022Q2,-1.72
