,quarter,roa
0,2009Q2,0.0
1,2009Q3,0.29
2,2009Q4,0.39
3,2010Q1,11.04
4,2010Q2,11.98
5,2010Q3,7.47
6,2010Q4,2.61
7,2011Q1,-1.22
8,2011Q2,-23.59
9,2011Q3,-25.73
10,2011Q4,-27.85
11,2012Q1,-22.24
12,2012Q2,2.31
13,2012Q3,-2.03
14,2012Q4,2.14
15,2013Q1,-0.07
16,2013Q2,0.94
17,2013Q3,4.12
18,2013Q4,0.7
19,2014Q1,3.52
20,2014Q2,2.96
21,2014Q3,4.15
22,2014Q4,3.12
23,2015Q1,1.6
24,2015Q2,1.89
25,2015Q3,0.68
26,2015Q4,3.69
27,2016Q1,3.7
28,2016Q2,3.83
29,2016Q3,3.46
30,2016Q4,2.48
31,2017Q1,3.33
32,2017Q2,5.4
33,2017Q3,7.52
34,2017Q4,9.33
35,2018Q1,10.61
36,2018Q2,8.68
37,2018Q3,8.18
38,2018Q4,7.04
39,2019Q1,5.53
40,2019Q2,5.69
41,2019Q3,5.8
42,2019Q4,4.56
43,2020Q1,4.16
44,2020Q2,3.64
45,2020Q3,2.99
46,2020Q4,5.01
47,2021Q1,3.96
48,2021Q2,3.76
49,2021Q3,2.49
50,2021Q4,5.43
51,2022Q1,2.9
52,2022Q2,-2.59
