,quarter,roa
0,2006Q4,5.39
1,2007Q1,5.39
2,2007Q2,3.39
3,2007Q3,1.32
4,2007Q4,0.98
5,2008Q1,0.09
6,2008Q2,0.24
7,2008Q3,0.08
8,2008Q4,0.69
9,2009Q1,0.05
10,2009Q2,0.05
11,2009Q3,0.33
12,2009Q4,0.29
13,2010Q1,-0.21
14,2010Q2,-0.97
15,2010Q3,-0.07
16,2010Q4,1.61
17,2011Q1,-0.88
18,2011Q2,-0.77
19,2011Q3,1.85
20,2011Q4,1.04
21,2012Q1,-0.86
22,2012Q2,-6.04
23,2012Q3,-0.1
24,2012Q4,-7.83
25,2013Q1,-0.86
26,2013Q2,-0.82
27,2013Q3,-0.57
28,2013Q4,2.97
29,2014Q1,-2.18
30,2014Q2,-1.18
31,2014Q3,-1.74
32,2014Q4,7.02
33,2015Q1,-1.24
34,2015Q2,-0.83
35,2015Q3,1.45
36,2015Q4,2.09
37,2016Q1,7.95
38,2016Q2,11.03
39,2016Q3,0.16
40,2016Q4,-3.88
41,2017Q1,0.95
42,2017Q2,1.21
43,2017Q3,-0.33
44,2017Q4,-0.59
45,2018Q1,-0.14
46,2018Q2,-0.67
47,2018Q3,0.01
48,2018Q4,-10.18
49,2019Q1,1.55
50,2019Q2,2.93
51,2019Q3,10.57
52,2019Q4,-2.42
53,2020Q1,1.58
54,2020Q2,1.41
55,2020Q3,0.83
56,2020Q4,10.21
57,2021Q1,4.26
58,2021Q2,0.5
59,2021Q3,0.02
60,2021Q4,9.45
61,2022Q1,1.56
62,2022Q2,-2.5
