,quarter,roa
0,2009Q1,0.55
1,2009Q2,2.6
2,2009Q3,3.69
3,2009Q4,3.84
4,2010Q1,0.55
5,2010Q2,0.06
6,2010Q3,0.4
7,2010Q4,0.57
8,2011Q1,-0.38
9,2011Q2,-3.96
10,2011Q3,2.75
11,2011Q4,0.03
12,2012Q1,0.25
13,2012Q2,3.15
14,2012Q3,3.13
15,2012Q4,4.38
16,2013Q1,0.61
17,2013Q2,3.16
18,2013Q3,4.51
19,2013Q4,2.73
20,2014Q1,1.34
21,2014Q2,4.47
22,2014Q3,3.72
23,2014Q4,5.88
24,2015Q1,3.74
25,2015Q2,4.26
26,2015Q3,3.18
27,2015Q4,1.48
28,2016Q1,-0.1
29,2016Q2,1.89
30,2016Q3,3.4
31,2016Q4,4.34
32,2017Q1,3.58
33,2017Q2,8.71
34,2017Q3,5.96
35,2017Q4,5.39
36,2018Q1,4.81
37,2018Q2,9.89
38,2018Q3,7.05
39,2018Q4,10.81
40,2019Q1,2.83
41,2019Q2,5.36
42,2019Q3,5.84
43,2019Q4,7.55
44,2020Q1,1.89
45,2020Q2,3.94
46,2020Q3,1.34
47,2020Q4,3.05
48,2021Q1,3.34
49,2021Q2,4.37
50,2021Q3,4.51
51,2021Q4,6.09
52,2022Q1,5.91
53,2022Q2,6.5
