Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,CLW,CLW,CLW,CLW,CLW,CLW,CLW,CLW,CLW,CLW,CLW,CLW
date,,,,,,,,,,,,
2011-01-11,4.5,-2.5,-20.0,10.0,10.0,10.0,10.0,201200000,0,20120,0,20120
2011-01-12,4.28,-0.5,-5.0,9.5,9.5,9.5,9.5,23370000,0,2460,0,2460
2011-01-13,4.1,-0.4,-4.21,9.1,9.1,9.1,9.1,22022000,0,2420,0,2420
2011-01-14,3.92,-0.4,-4.4,8.7,8.7,8.7,8.7,15834000,0,1820,0,1820
2011-01-17,3.92,0.0,0.0,8.7,8.7,8.3,8.5,77885000,0,9370,0,9370
2011-01-18,3.74,-0.4,-4.6,8.3,8.5,8.3,8.5,298820000,0,36000,0,36000
2011-01-19,3.74,0.0,0.0,8.3,8.3,8.0,8.0,133846000,0,16720,0,16720
2011-01-20,3.69,-0.1,-1.2,8.2,8.5,7.9,8.5,179687000,0,22590,0,22590
2011-01-21,3.69,0.0,0.0,8.2,8.3,8.0,8.3,53850000,0,6700,0,6700
2011-01-24,3.51,-0.4,-4.88,7.8,8.0,7.8,8.0,50623000,0,6450,0,6450
2011-01-25,3.42,-0.2,-2.56,7.6,8.0,7.6,8.0,16623000,0,2180,0,2180
2011-01-26,3.56,0.3,3.95,7.9,7.9,7.8,7.8,54667000,0,6920,0,6920
2011-01-27,3.6,0.1,1.27,8.0,8.2,8.0,8.2,29199000,0,3590,0,3590
2011-01-28,3.74,0.3,3.75,8.3,8.3,8.0,8.0,6386000,0,770,0,770
2011-02-08,3.74,0.0,0.0,8.3,8.3,7.9,7.9,23633000,0,2990,0,2990
2011-02-09,3.74,0.0,0.0,8.3,8.5,8.0,8.0,8998000,0,1120,0,1120
2011-02-10,3.56,-0.4,-4.82,7.9,8.0,7.9,7.9,29175000,0,3670,0,3670
2011-02-11,3.56,0.0,0.0,7.9,7.9,7.6,7.8,171818000,0,22600,0,22600
2011-02-14,3.47,-0.2,-2.53,7.7,7.7,7.7,7.7,231000,0,30,0,30
2011-02-15,3.47,0.0,0.0,7.7,7.7,7.4,7.4,51329000,0,6870,0,6870
2011-02-16,3.33,-0.3,-3.9,7.4,7.5,7.4,7.5,17614000,0,2360,0,2360
2011-02-17,3.33,0.0,0.0,7.4,7.4,7.2,7.4,11568000,0,1590,0,1590
2011-02-18,3.33,0.0,0.0,7.4,7.4,7.3,7.4,59513000,0,8130,0,8130
2011-02-21,3.29,-0.1,-1.35,7.3,7.3,7.1,7.3,34937000,0,4900,0,4900
2011-02-22,3.15,-0.3,-4.11,7.0,7.0,7.0,7.0,28000000,0,4000,0,4000
2011-02-23,3.24,0.2,2.86,7.2,7.3,6.9,7.2,74403000,0,10660,0,10660
2011-02-24,3.24,0.0,0.0,7.2,7.2,6.9,7.0,3661000,0,520,0,520
2011-02-25,3.33,0.2,2.78,7.4,7.4,7.2,7.2,22328000,0,3020,0,3020
2011-02-28,3.33,0.0,0.0,7.4,7.4,7.1,7.4,7974000,0,1110,0,1110
2011-03-01,3.24,-0.2,-2.7,7.2,7.4,7.1,7.4,29286000,0,4110,0,4110
2011-03-02,3.11,-0.3,-4.17,6.9,7.2,6.9,7.2,17973000,0,2600,0,2600
2011-03-03,3.11,0.0,0.0,6.9,6.9,6.6,6.7,14031000,0,2110,0,2110
2011-03-04,3.06,-0.1,-1.45,6.8,6.8,6.6,6.6,10680000,0,1600,0,1600
2011-03-07,2.93,-0.3,-4.41,6.5,7.0,6.5,6.6,144247000,0,22150,0,22150
2011-03-08,2.93,0.0,0.0,6.5,6.5,6.2,6.3,72580000,0,11570,0,11570
2011-03-09,2.84,-0.2,-3.08,6.3,6.4,6.3,6.3,42197000,0,6690,0,6690
2011-03-10,2.97,0.3,4.76,6.6,6.6,6.4,6.4,8378000,0,1270,0,1270
2011-03-11,3.11,0.3,4.55,6.9,6.9,6.7,6.7,147695000,0,21510,0,21510
2011-03-14,2.97,-0.3,-4.35,6.6,6.9,6.6,6.9,20207000,0,3010,0,3010
2011-03-15,3.11,0.3,4.55,6.9,6.9,6.9,6.9,1449000,0,210,0,210
2011-03-16,3.2,0.2,2.9,7.1,7.1,6.9,6.9,3757000,0,530,0,530
2011-03-17,3.24,0.1,1.41,7.2,7.2,7.0,7.0,1752000,0,250,0,250
2011-03-18,3.24,0.0,0.0,7.2,7.2,7.2,7.2,288000,0,40,0,40
2011-03-21,3.11,-0.3,-4.17,6.9,7.2,6.9,7.1,44430000,0,6430,0,6430
2011-03-22,3.06,-0.1,-1.45,6.8,6.9,6.8,6.9,14830000,0,2150,0,2150
2011-03-23,3.11,0.1,1.47,6.9,6.9,6.8,6.9,84332000,0,12280,0,12280
2011-03-24,3.15,0.1,1.45,7.0,7.0,6.9,7.0,30210000,0,4330,0,4330
2011-03-25,3.24,0.2,2.86,7.2,7.2,7.2,7.2,720000,0,100,0,100
2011-03-28,3.24,0.0,0.0,7.2,7.2,6.9,7.2,7422000,0,1070,0,1070
2011-03-29,3.11,-0.3,-4.17,6.9,6.9,6.9,6.9,56304000,0,8160,0,8160
2011-03-30,3.11,0.0,0.0,6.9,6.9,6.7,6.8,32998000,0,4860,0,4860
2011-03-31,3.11,0.0,0.0,6.9,6.9,6.8,6.9,23933000,0,3470,0,3470
2011-04-01,2.97,-0.3,-4.35,6.6,6.9,6.6,6.9,114360000,0,17210,0,17210
2011-04-04,3.11,0.3,4.55,6.9,6.9,6.9,6.9,50508000,0,7320,0,7320
2011-04-05,3.11,0.0,0.0,6.9,7.0,6.9,6.9,20038000,0,2890,0,2890
2011-04-06,3.2,0.2,2.9,7.1,7.1,7.1,7.1,9230000,0,1300,0,1300
2011-04-07,3.2,0.0,0.0,7.1,7.1,7.0,7.1,69065000,0,9730,0,9730
2011-04-08,3.2,0.0,0.0,7.1,7.1,7.1,7.1,39192000,0,5520,0,5520
2011-04-13,3.15,-0.1,-1.41,7.0,7.0,7.0,7.0,52430000,0,7490,0,7490
2011-04-14,3.24,0.2,2.86,7.2,7.2,7.0,7.0,7960000,0,1110,0,1110
2011-04-15,3.24,0.0,0.0,7.2,7.2,7.2,7.2,72000,0,10,0,10
2011-04-18,3.24,0.0,0.0,7.2,7.2,7.0,7.0,7030000,0,1000,0,1000
2011-04-19,3.24,0.0,0.0,7.2,7.2,7.2,7.2,0,0,0,0,0
2011-04-20,3.24,0.0,0.0,7.2,7.2,7.2,7.2,0,0,0,0,0
2011-04-21,3.24,0.0,0.0,7.2,7.2,7.0,7.0,1122000,0,160,0,160
2011-04-22,3.15,-0.2,-2.78,7.0,7.2,7.0,7.2,13277000,0,1870,0,1870
2011-04-25,3.24,0.2,2.86,7.2,7.3,7.0,7.3,215000,0,30,0,30
2011-04-26,3.24,0.0,0.0,7.2,7.2,7.1,7.1,143000,0,20,0,20
2011-04-27,3.2,-0.1,-1.39,7.1,7.2,7.1,7.2,37646000,0,5260,0,5260
2011-04-28,3.24,0.1,1.41,7.2,7.2,7.2,7.2,1440000,0,200,0,200
2011-04-29,3.24,0.0,0.0,7.2,7.2,7.0,7.2,38695000,0,5520,0,5520
2011-05-04,3.15,-0.2,-2.78,7.0,7.0,7.0,7.0,14000000,0,2000,0,2000
2011-05-05,3.15,0.0,0.0,7.0,7.1,7.0,7.1,14284000,0,2040,0,2040
2011-05-06,3.24,0.2,2.86,7.2,7.2,7.0,7.0,56412000,0,7940,0,7940
2011-05-09,3.38,0.3,4.17,7.5,7.5,7.2,7.2,12860000,0,1720,0,1720
2011-05-10,3.51,0.3,4.0,7.8,7.8,7.8,7.8,114348000,0,14660,0,14660
2011-05-11,3.6,0.2,2.56,8.0,8.0,7.8,8.0,121787000,0,15340,0,15340
2011-05-12,3.6,0.0,0.0,8.0,8.0,8.0,8.0,90800000,0,11350,0,11350
2011-05-13,3.6,0.0,0.0,8.0,8.0,7.9,8.0,37436000,0,4680,0,4680
2011-05-16,3.6,0.0,0.0,8.0,8.2,8.0,8.2,147450000,0,18050,0,18050
2011-05-17,3.42,-0.4,-5.0,7.6,8.0,7.6,8.0,31354000,0,4090,0,4090
2011-05-18,3.56,0.3,3.95,7.9,7.9,7.8,7.9,140837000,0,17830,0,17830
2011-05-19,3.51,-0.1,-1.27,7.8,8.1,7.8,8.1,73406000,0,9320,0,9320
2011-05-20,3.46,-0.1,-1.47,6.7,6.9,6.6,6.6,20127000,0,2970,0,2970
2011-05-23,3.56,0.2,2.99,6.9,7.0,6.6,6.6,30294000,0,4490,0,4490
2011-05-24,3.41,-0.3,-4.35,6.6,6.8,6.6,6.6,90864000,0,13620,0,13620
