,timestamp,delta_volume,date,note
0,1532883600,250000000.0,2018-07-30,"Niêm yết cổ phiếu lần đầu - 250,000,000 CP"
1,1533574800,250000000.0,2018-08-07,"Giao dịch lần đầu - 250,000,000 CP"
2,1584550800,14981265.0,2020-03-19,"Niêm yết cổ phiếu bổ sung - 14,981,265 CP"
3,1585846800,14981265.0,2020-04-03,"Giao dịch bổ sung - 14,981,265 CP"
4,1628701200,39726363.0,2021-08-12,"Niêm yết cổ phiếu bổ sung - 39,726,363 CP"
5,1629651600,39726363.0,2021-08-23,"Giao dịch bổ sung - 39,726,363 CP"
6,1640019600,304707628.0,2021-12-21,"Niêm yết cổ phiếu lần đầu - 304,707,628 CP"
7,1640710800,,2021-12-29,Giao dịch trở lại HOSE
8,1640710800,,2021-12-29,Hủy niêm yết cổ phiếu
9,1641920400,304707628.0,2022-01-12,"Giao dịch lần đầu - 304,707,628 CP"
10,1649696400,19779330.0,2022-04-12,"Niêm yết cổ phiếu bổ sung - 19,779,330 CP"
11,1650387600,19779330.0,2022-04-20,"Giao dịch bổ sung - 19,779,330 CP"
12,1663866000,26577073.0,2022-09-23,"Niêm yết cổ phiếu bổ sung - 26,577,073 CP"
13,1664902800,26577073.0,2022-10-05,"Giao dịch bổ sung - 26,577,073 CP"
