quarter,quarter,change_perc_mean,change_perc_stdv
2009Q1,2009Q1,4.24,8.280617931853476
2009Q2,2009Q2,0.5940322580645165,3.441249991956277
2009Q3,2009Q3,0.41584615384615403,2.215665738206361
2009Q4,2009Q4,-0.08863636363636368,2.9667142593285756
2010Q1,2010Q1,-0.01637931034482762,2.375455412126909
2010Q2,2010Q2,0.01258064516129034,1.905502760973666
2010Q3,2010Q3,-0.1046875,2.345643695286668
2010Q4,2010Q4,0.07348484848484849,1.303883539424547
2011Q1,2011Q1,-0.33736842105263165,2.0352101736989767
2011Q2,2011Q2,0.03327868852459009,2.7864127005353883
2011Q3,2011Q3,0.618,2.266451797413746
2011Q4,2011Q4,0.1087692307692307,2.170951337901995
2012Q1,2012Q1,-0.03576271186440676,1.7669379352035786
2012Q2,2012Q2,0.2683870967741934,1.9151965130934223
2012Q3,2012Q3,-0.3584375,2.251152240238354
2012Q4,2012Q4,0.30569230769230765,1.5799426109343826
2013Q1,2013Q1,-0.32465517241379316,1.751764239041117
2013Q2,2013Q2,0.017704918032786895,1.952404836300285
2013Q3,2013Q3,-0.013076923076923092,0.9265728571544629
2013Q4,2013Q4,0.2193939393939394,1.6443047432206988
2014Q1,2014Q1,0.08839285714285718,1.8139146785444349
2014Q2,2014Q2,0.04065573770491808,2.3450784413692567
2014Q3,2014Q3,0.296875,2.0486246838398916
2014Q4,2014Q4,0.1792424242424243,1.7582669007214162
2015Q1,2015Q1,0.17857142857142858,1.5741646310708057
2015Q2,2015Q2,0.2842622950819671,1.7066746018855827
2015Q3,2015Q3,-0.2512307692307694,2.2606446174793735
2015Q4,2015Q4,0.4342424242424243,1.9433373835955985
2016Q1,2016Q1,0.20220338983050845,1.5444562348501887
2016Q2,2016Q2,0.8114516129032254,2.0792336598791405
2016Q3,2016Q3,-0.007692307692307633,2.5966503478223926
2016Q4,2016Q4,-0.14953846153846154,1.6230463552079608
2017Q1,2017Q1,0.23135593220338987,1.3359569186053024
2017Q2,2017Q2,0.5079032258064518,1.8727372244371878
2017Q3,2017Q3,0.19765624999999998,1.2514952862032238
2017Q4,2017Q4,0.308923076923077,1.6762086339759097
2018Q1,2018Q1,0.7394736842105262,2.0993250795133385
2018Q2,2018Q2,-0.6911290322580643,2.853439170164985
2018Q3,2018Q3,0.36380952380952386,2.828577340216324
2018Q4,2018Q4,-0.15630769230769226,2.051442761533003
2019Q1,2019Q1,0.12155172413793106,1.308600165067435
2019Q2,2019Q2,-0.4414754098360656,3.379945678096801
2019Q3,2019Q3,0.15907692307692312,1.4502539896912487
2019Q4,2019Q4,0.10712121212121209,1.0445253101496026
2020Q1,2020Q1,-0.9833898305084744,2.7919926206363623
2020Q2,2020Q2,0.35548387096774214,2.4223425035807025
2020Q3,2020Q3,0.10984615384615386,1.9407839043699682
2020Q4,2020Q4,0.45348484848484827,2.012992791017885
2021Q1,2021Q1,0.08810344827586208,2.1803302959957747
2021Q2,2021Q2,0.2850000000000001,1.5435309212704593
2021Q3,2021Q3,0.00031249999999999334,2.1526159565396714
2021Q4,2021Q4,-0.009545454545454544,2.0331199456221745
2022Q1,2022Q1,0.2375862068965517,1.9916768130210563
2022Q2,2022Q2,0.3085483870967742,3.3929443892831266
2022Q3,2022Q3,-0.27296875,1.581736718492361
