,quarter,roa
0,2009Q4,1.35
1,2010Q1,1.26
2,2010Q2,1.44
3,2010Q3,10.48
4,2010Q4,4.49
5,2011Q1,3.6
6,2011Q2,-3.36
7,2011Q3,-4.08
8,2011Q4,-6.55
9,2012Q1,-6.72
10,2012Q2,-0.5
11,2012Q3,-1.69
12,2012Q4,0.07
13,2013Q1,0.36
14,2013Q2,-0.15
15,2013Q3,0.22
16,2013Q4,0.26
17,2014Q1,0.05
18,2014Q2,0.4
19,2014Q3,0.42
20,2014Q4,0.47
21,2015Q1,0.52
22,2015Q2,-0.39
23,2015Q3,-0.51
24,2015Q4,0.02
25,2016Q1,-0.06
26,2016Q2,1.0
27,2016Q3,1.17
28,2016Q4,0.79
29,2017Q1,0.36
30,2017Q2,0.79
31,2017Q3,0.74
32,2017Q4,1.59
33,2018Q1,1.86
34,2018Q2,1.56
35,2018Q3,1.89
36,2018Q4,0.82
37,2019Q1,2.6
38,2019Q2,2.77
39,2019Q3,2.57
40,2019Q4,2.39
41,2020Q1,0.81
42,2020Q2,0.32
43,2020Q3,0.16
44,2020Q4,0.13
45,2021Q1,0.3
46,2021Q2,0.65
47,2021Q3,0.92
48,2021Q4,0.17
49,2022Q1,0.71
50,2022Q2,0.45
