,quarter,roa
0,2007Q2,36.61
1,2007Q3,8.22
2,2007Q4,7.09
3,2008Q1,6.04
4,2008Q2,8.89
5,2008Q3,5.55
6,2008Q4,2.1
7,2009Q1,0.51
8,2009Q2,2.92
9,2009Q3,2.56
10,2009Q4,4.23
11,2010Q1,3.94
12,2010Q2,2.79
13,2010Q3,0.67
14,2010Q4,1.64
15,2011Q1,2.72
16,2011Q2,6.84
17,2011Q3,4.16
18,2011Q4,1.61
19,2012Q1,0.06
20,2012Q2,1.97
21,2012Q3,0.29
22,2012Q4,-0.31
23,2013Q1,-0.93
24,2013Q2,0.11
25,2013Q3,0.1
26,2013Q4,1.36
27,2014Q1,0.25
28,2014Q2,0.83
29,2014Q3,0.67
30,2014Q4,0.13
31,2015Q1,0.16
32,2015Q2,1.22
33,2015Q3,1.1
34,2015Q4,0.41
35,2016Q1,0.06
36,2016Q2,0.72
37,2016Q3,0.55
38,2016Q4,0.54
39,2017Q1,0.19
40,2017Q2,1.04
41,2017Q3,0.65
42,2017Q4,0.11
43,2018Q1,0.52
44,2018Q2,4.08
45,2018Q3,8.05
46,2018Q4,6.9
47,2019Q1,4.11
48,2019Q2,4.2
49,2019Q3,1.34
50,2019Q4,0.86
51,2020Q1,0.07
52,2020Q2,0.28
53,2020Q3,0.59
54,2020Q4,0.89
55,2021Q1,0.67
56,2021Q2,0.72
57,2021Q3,0.24
58,2021Q4,1.19
59,2022Q1,4.26
60,2022Q2,2.24
