,date,quarter,price,shares_est,market_cap
0,2017-12-29,2017Q4,12.9,646007435.4561101,8333495917384
1,2018-03-30,2018Q1,15.0,645999130.4929436,9689986957394
2,2018-06-29,2018Q2,11.2,749983371.6475096,8399813762452
3,2018-09-28,2018Q3,10.4,750005587.4245697,7800058109216
4,2018-12-28,2018Q4,9.2,750010440.4087934,6900096051761
5,2019-03-29,2019Q1,9.2,888130265.2702392,8170798440486
6,2019-06-28,2019Q2,7.8,888150003.7388768,6927570029163
7,2019-09-30,2019Q3,7.5,888114459.1372209,6660858443529
8,2019-12-31,2019Q4,7.7,888153064.1061847,6838778593618
9,2020-03-31,2020Q1,5.6,976929564.8272768,5470805563033
10,2020-06-30,2020Q2,8.2,976948765.4778676,8010979876919
11,2020-09-30,2020Q3,11.4,976952377.5727466,11137257104329
12,2020-12-31,2020Q4,12.4,1074660273.3519597,13325787389564
13,2021-03-31,2021Q1,17.35,1074663916.3525145,18645418948716
14,2021-06-30,2021Q2,29.95,1074664454.5831604,32186200414766
15,2021-09-30,2021Q3,21.65,1203603024.4338498,26058005478993
16,2021-12-31,2021Q4,22.3,1203572851.0028653,26839674577364
17,2022-03-31,2022Q1,21.65,1238625611.745514,26816244494290
18,2022-06-30,2022Q2,13.05,1503530146.1632156,19621068407430
