,date,quarter,price,shares_est,market_cap
0,2006-12-29,2006Q4,31.0,2499950.529336104,77498466409
1,2007-03-30,2007Q1,44.7,2500047.041113933,111752102738
2,2007-06-29,2007Q2,40.0,2500042.7533133817,100001710133
3,2007-09-28,2007Q3,29.5,2499958.127460012,73748764760
4,2007-12-28,2007Q4,34.0,6500144.400161728,221004909605
5,2008-03-31,2008Q1,16.0,6499915.182357931,103998642918
6,2008-06-30,2008Q2,14.0,6500000.0,91000000000
7,2008-09-30,2008Q3,16.1,6499947.301854975,104649151560
8,2008-12-31,2008Q4,14.2,6499826.414720031,92297535089
9,2009-03-31,2009Q1,13.7,6499856.815578465,89048038373
10,2009-06-30,2009Q2,18.5,6500046.104195482,120250852928
11,2009-09-30,2009Q3,25.8,6499954.1326483805,167698816622
12,2009-12-31,2009Q4,26.5,6500045.101930362,172251195201
13,2010-03-31,2010Q1,44.6,11000000.0,490600000000
14,2010-06-30,2010Q2,31.6,10999820.948970456,347594341987
15,2010-09-30,2010Q3,20.1,10999781.84991274,221095615183
16,2010-12-31,2010Q4,14.6,15600165.41077008,227762414997
17,2011-03-31,2011Q1,11.7,15599972.888708146,182519682798
18,2011-06-30,2011Q2,7.5,15600198.055455528,117001485416
19,2011-09-30,2011Q3,7.8,15599868.18980668,121678971880
20,2011-12-30,2011Q4,5.5,15599708.814965146,85798398482
21,2012-03-30,2012Q1,7.9,15600224.544433888,123241773901
22,2012-06-29,2012Q2,8.5,15599822.46269603,132598490933
23,2012-09-28,2012Q3,6.9,15599966.87782056,107639771457
24,2012-12-28,2012Q4,8.0,15600257.016125688,124802056129
25,2013-03-29,2013Q1,7.2,15599737.81029306,112318112234
26,2013-06-28,2013Q2,7.6,15600115.956433512,118560881269
27,2013-09-30,2013Q3,7.5,15600187.954564027,117001409659
28,2013-12-31,2013Q4,10.7,15600305.60135108,166923269934
29,2014-03-31,2014Q1,16.0,15599778.445956638,249596455135
30,2014-06-30,2014Q2,13.0,15600032.55075884,202800423160
31,2014-09-30,2014Q3,16.5,15599983.863810562,257399733753
32,2014-12-31,2014Q4,23.0,15600258.024160445,358805934556
33,2015-03-31,2015Q1,23.7,15600105.832104923,369722508221
34,2015-06-30,2015Q2,14.7,23400181.591192827,343982669391
35,2015-09-30,2015Q3,19.7,23399820.7082026,460976467952
36,2015-12-31,2015Q4,14.3,31198842.714360863,446143450815
37,2016-03-31,2016Q1,16.0,31199036.21495327,499184579439
38,2016-06-30,2016Q2,21.4,31200672.809711862,667694398128
39,2016-09-30,2016Q3,19.2,31200113.781823352,599042184611
40,2016-12-30,2016Q4,19.7,31199117.92350517,614622623093
41,2017-03-31,2017Q1,18.5,31200222.61507235,577204118379
42,2017-06-30,2017Q2,25.5,31200079.978672355,795602039456
43,2017-09-29,2017Q3,18.5,31198920.49244951,577180029110
44,2017-12-29,2017Q4,16.0,31200792.002077386,499212672033
45,2018-03-30,2018Q1,14.9,31198920.634920634,464863917460
46,2018-06-29,2018Q2,13.9,31198844.01212377,433663931769
47,2018-09-28,2018Q3,10.8,31200619.061330263,336966685862
48,2018-12-28,2018Q4,10.5,31200909.67237581,327609551560
49,2019-03-29,2019Q1,9.1,31200831.51293073,283927566768
50,2019-06-28,2019Q2,8.7,31200593.33637608,271445162026
51,2019-09-30,2019Q3,8.1,31199017.1990172,252712039312
52,2019-12-31,2019Q4,9.5,31200872.377227947,296408287584
53,2020-03-31,2020Q1,6.4,31199655.120707758,199677792773
54,2020-06-30,2020Q2,6.8,31200429.053018693,212162917561
55,2020-09-30,2020Q3,5.8,31200748.60591246,180964341914
56,2020-12-31,2020Q4,5.2,31200621.359223302,162243231068
57,2021-03-31,2021Q1,6.2,31199845.44049459,193439041731
58,2021-06-30,2021Q2,6.7,31200557.31867792,209043734035
59,2021-09-30,2021Q3,7.7,31200894.2337342,240246885600
60,2021-12-31,2021Q4,9.5,31200527.90346908,296405015083
61,2022-03-31,2022Q1,9.2,31199237.15503702,287032981826
62,2022-06-30,2022Q2,5.1,31200044.50378282,159120226969
