,quarter,roa
0,2012Q3,-2.1
1,2012Q4,-1.6
2,2013Q1,0.14
3,2013Q2,0.04
4,2013Q3,0.4
5,2013Q4,0.12
6,2014Q1,0.34
7,2014Q2,0.06
8,2014Q3,0.1
9,2014Q4,0.39
10,2015Q1,0.43
11,2015Q2,-0.04
12,2015Q3,-1.8
13,2015Q4,-0.08
14,2016Q1,2.55
15,2016Q2,-1.03
16,2016Q3,0.61
17,2016Q4,-0.19
18,2017Q1,0.05
19,2017Q2,2.41
20,2017Q3,2.94
21,2017Q4,-7.08
22,2018Q1,-0.7
23,2018Q2,0.67
24,2018Q3,-0.12
25,2018Q4,-0.1
26,2019Q1,0.03
27,2019Q2,-0.02
28,2019Q3,-0.03
29,2019Q4,0.05
30,2020Q1,0.08
31,2020Q2,-1.04
32,2020Q3,-0.46
33,2020Q4,-5.33
34,2021Q1,-0.88
35,2021Q2,4.62
36,2021Q3,0.14
37,2021Q4,4.14
38,2022Q1,-1.16
39,2022Q2,-0.71
