quarter,s,ln_s
2011Q1,0.10059304502399102,0.00707759425280526
2011Q2,0.0885974569335034,0.008388588175086344
2011Q3,0.06097525902021919,0.008775876050554757
2011Q4,0.026263506503048244,0.003834831473410676
2012Q1,0.023245067438402794,0.004715139219776589
2012Q2,0.06366850662885686,0.010953923979233776
2012Q3,0.024877748243063165,0.005838780928767776
2012Q4,0.030462383866755954,0.008239761172688412
2013Q1,0.04281587987340891,0.011052899493036186
2013Q2,0.04584831110391916,0.012661359457035394
2013Q3,0.02283721945241803,0.006534196820931591
2013Q4,0.038713354613779304,0.00937132157676496
2014Q1,0.0622643790771088,0.011619887007851677
2014Q2,0.0665325331696251,0.012219874775040777
2014Q3,0.056217844075304446,0.009684334731733095
2014Q4,0.04572417261958255,0.007862174546938354
2015Q1,0.04329479303551694,0.010028428621296508
2015Q2,0.03623403353587902,0.00852590600796894
2015Q3,0.05079836588948017,0.01101896594813664
2015Q4,0.03341916914489957,0.005896591148341701
2016Q1,0.0471073828459606,0.006839829286759382
2016Q2,0.08190153443528775,0.00852009611014541
2016Q3,0.10093454283709467,0.007789038166570492
2016Q4,0.10210858842751826,0.009994133255888962
2017Q1,0.026950122977721133,0.0025743566484274275
2017Q2,0.07107975511858092,0.006202452364210541
2017Q3,0.0500077383806518,0.003804067662619435
2017Q4,0.04476024372809211,0.003259631639184223
2018Q1,0.04612453862371265,0.003554257044203927
2018Q2,0.04760323351328848,0.004099512481033777
2018Q3,0.041726700957215236,0.003732883496722443
2018Q4,0.0896010024932489,0.008645526016693234
2019Q1,0.021343569464424356,0.0017196831850787742
2019Q2,0.0175493377232307,0.0016361853104591092
2019Q3,0.006895345121450424,0.0006427398475292982
2019Q4,0.0038293094447488544,0.00035898715745479184
2020Q1,0.0408266692020651,0.003773441115811473
2020Q2,0.04775429196551065,0.004115694227212416
2020Q3,0.02779647403404571,0.0025293440510082282
2020Q4,0.051265804153802115,0.004953042887662217
2021Q1,0.0129003354562889,0.0011655895315609566
2021Q2,0.028660548505244486,0.002386634103105652
2021Q3,0.023643761342082258,0.0019694318206748044
2021Q4,0.015435935140489522,0.0012448960531450052
2022Q1,0.29011658940175283,0.018750024316081557
2022Q2,0.4133090822316728,0.02508327077392535
2022Q3,0.06921337723358648,0.004377006715698172
