Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,TMS,TMS,TMS,TMS,TMS,TMS,TMS,TMS,TMS,TMS,TMS,TMS
date,,,,,,,,,,,,
2005-01-04,-0.6,-1.85,32.5,32.5,31.9,31.9,20,0,5.49,638,0,20
2005-01-05,0.1,0.31,32.0,32.0,32.0,32.0,3120,0,5.51,99840,0,3120
2005-01-06,0.0,0.0,32.0,32.0,32.0,32.0,570,0,5.51,18240,0,570
2005-01-07,-0.3,-0.94,32.0,32.0,31.7,31.7,1000,0,5.45,31700,0,1000
2005-01-10,-0.1,-0.32,31.6,31.6,31.6,31.6,70,0,5.44,2212,0,70
2005-01-11,0.4,1.27,31.5,32.0,31.5,32.0,40,0,5.51,1275,0,40
2005-01-12,-0.1,-0.31,32.0,32.0,31.9,31.9,20,0,5.49,638,0,20
2005-01-13,0.0,0.0,31.6,31.9,31.6,31.9,60,0,5.49,1908,0,60
2005-01-14,-0.1,-0.31,31.9,31.9,31.8,31.8,400,0,5.47,12720,0,400
2005-01-17,-0.1,-0.31,31.7,31.7,31.7,31.7,110,0,5.45,3487,0,110
2005-01-18,-0.2,-0.63,32.0,32.0,31.5,31.5,200,0,5.42,6395,0,200
2005-01-19,0.0,0.0,31.5,31.5,31.5,31.5,1020,0,5.42,32130,0,1020
2005-01-20,0.0,0.0,31.5,31.5,31.5,31.5,870,0,5.42,27405,0,870
2005-01-21,0.1,0.32,31.5,31.6,31.5,31.6,4400,0,5.44,139000,0,4400
2005-01-24,0.2,0.63,31.6,31.8,31.6,31.8,2720,10000,5.47,86478,313000,12720
2005-01-25,-0.1,-0.31,31.7,31.7,31.7,31.7,3100,0,5.45,98270,0,3100
2005-01-26,0.1,0.32,31.5,31.8,31.5,31.8,7010,0,5.47,222915,0,7010
2005-01-27,-0.2,-0.63,31.9,31.9,31.6,31.6,6130,0,5.44,194611,0,6130
2005-01-28,-0.1,-0.32,31.5,31.5,31.5,31.5,10300,0,5.42,324450,0,10300
2005-01-31,0.0,0.0,31.5,31.5,31.5,31.5,260,0,5.42,8190,0,260
2005-02-01,0.2,0.63,32.0,32.0,31.7,31.7,3210,0,5.45,102657,0,3210
2005-02-02,0.2,0.63,31.9,31.9,31.9,31.9,5870,0,5.49,187253,0,5870
2005-02-03,0.0,0.0,30.6,31.9,30.6,31.9,1720,0,5.49,54855,0,1720
2005-02-04,0.1,0.31,32.0,32.0,32.0,32.0,4850,0,5.51,155200,0,4850
2005-02-14,0.0,0.0,32.0,32.0,32.0,32.0,800,0,5.51,25600,0,800
2005-02-15,-0.4,-1.25,31.8,31.8,31.6,31.6,2020,0,5.44,63834,0,2020
2005-02-16,0.9,2.85,31.6,32.5,31.6,32.5,1400,0,5.59,45140,0,1400
2005-02-17,-0.5,-1.54,32.0,32.0,32.0,32.0,900,0,5.51,28800,0,900
2005-02-18,-0.4,-1.25,32.0,32.0,31.6,31.6,10,0,5.44,316,0,10
2005-02-21,0.0,0.0,31.5,31.6,31.5,31.6,1040,0,5.44,32809,0,1040
2005-02-22,0.0,0.0,31.4,31.6,31.4,31.6,1340,0,5.44,42342,0,1340
2005-02-23,0.4,1.27,31.5,32.0,31.5,32.0,460,0,5.51,14690,0,460
2005-02-24,-0.3,-0.94,31.7,31.7,31.7,31.7,10,0,5.45,317,0,10
2005-02-25,0.0,0.0,31.7,31.7,31.7,31.7,1950,0,5.45,61815,0,1950
2005-02-28,0.0,0.0,31.7,31.7,31.7,31.7,1160,0,5.45,36772,0,1160
2005-03-01,0.3,0.95,31.8,32.0,31.8,32.0,980,0,5.51,31256,0,980
2005-03-02,0.0,0.0,32.0,32.0,32.0,32.0,7960,0,5.51,254720,0,7960
2005-03-03,0.1,0.31,31.8,32.1,31.8,32.1,260,0,5.52,8343,0,260
2005-03-04,0.2,0.62,32.1,32.3,32.1,32.3,500,0,5.56,16150,0,500
2005-03-07,0.3,0.93,32.3,32.6,32.3,32.6,9080,0,5.61,294793,0,9080
2005-03-08,0.0,0.0,34.1,34.1,32.6,32.6,7600,0,5.61,258410,0,7600
2005-03-09,0.1,0.31,32.6,32.7,32.6,32.7,1000,0,5.63,32660,0,1000
