quarter,quarter,change_perc_mean,change_perc_stdv
2010Q3,2010Q3,-0.05015873015872994,6.928460121254773
2010Q4,2010Q4,-0.74030303030303,4.391090269274107
2011Q1,2011Q1,-0.6342105263157894,3.9269139770892174
2011Q2,2011Q2,-0.19885245901639348,4.935234576782431
2011Q3,2011Q3,0.03292307692307691,3.1613361114591068
2011Q4,2011Q4,0.04738461538461543,3.528019219815081
2012Q1,2012Q1,0.4027118644067798,4.159749176170352
2012Q2,2012Q2,0.4851612903225804,3.547599392401684
2012Q3,2012Q3,-0.3576562500000001,3.325833821783501
2012Q4,2012Q4,-0.03969230769230769,2.783228211779651
2013Q1,2013Q1,0.5486206896551726,4.356938587310994
2013Q2,2013Q2,-0.013500000000000045,3.1856861140026256
2013Q3,2013Q3,0.4711428571428572,1.8231901121040421
2013Q4,2013Q4,0.16518518518518518,1.3247908211398434
2014Q1,2014Q1,-0.4819642857142856,3.9974029840489083
2014Q2,2014Q2,-0.3098360655737704,5.33763976922487
2014Q3,2014Q3,0.11671874999999998,2.917062043779992
2014Q4,2014Q4,-0.45651515151515154,2.734875326886594
2015Q1,2015Q1,-0.3682142857142857,4.229107839353723
2015Q2,2015Q2,0.7324590163934427,6.50703866484535
2015Q3,2015Q3,-0.13230769230769204,4.957904600619717
2015Q4,2015Q4,0.8289393939393943,3.860107263869501
2016Q1,2016Q1,-0.020000000000000087,5.942806721082046
2016Q2,2016Q2,-0.06306451612903229,4.51448945562505
2016Q3,2016Q3,0.958769230769231,5.298474281483157
2016Q4,2016Q4,-0.26523076923076927,4.260554214129714
2017Q1,2017Q1,0.5569491525423728,3.4875405098313603
2017Q2,2017Q2,0.11612903225806465,4.334277921157321
2017Q3,2017Q3,0.99,4.90460975260997
2017Q4,2017Q4,-0.6847692307692308,4.086480800950675
2018Q1,2018Q1,-0.005762711864406777,2.0407387129291417
2018Q2,2018Q2,0.45870967741935487,3.03976513537896
2018Q3,2018Q3,0.11296875,1.0524509258815296
2018Q4,2018Q4,-0.15015384615384614,1.2105790095906748
2019Q1,2019Q1,0.0,0.0
2019Q2,2019Q2,-0.5662295081967215,3.8599007603540048
2019Q3,2019Q3,0.000615384615384616,0.35003516306882004
2019Q4,2019Q4,0.07742424242424242,1.9098902993918148
2020Q1,2020Q1,0.30813559322033923,3.6570783866530774
2020Q2,2020Q2,0.1514516129032258,2.1383668095942765
2020Q3,2020Q3,0.5369230769230771,3.289974317470485
2020Q4,2020Q4,0.26560606060606057,5.240283940864826
2021Q1,2021Q1,1.012413793103448,4.376418992074728
2021Q2,2021Q2,-0.2064516129032258,2.6895292395523778
2021Q3,2021Q3,0.13624999999999998,3.720655130911034
2021Q4,2021Q4,0.26454545454545453,3.7411915756339456
2022Q1,2022Q1,0.12379310344827588,4.293193645264685
2022Q2,2022Q2,-0.868032786885246,3.949139914661643
2022Q3,2022Q3,0.037500000000000054,4.430020602625065
