,quarter,roa
0,2016Q4,12.54
1,2017Q1,5.48
2,2017Q2,3.88
3,2017Q3,4.55
4,2017Q4,6.76
5,2018Q1,4.98
6,2018Q2,3.4
7,2018Q3,3.17
8,2018Q4,3.99
9,2019Q1,2.94
10,2019Q2,1.64
11,2019Q3,1.61
12,2019Q4,2.89
13,2020Q1,2.18
14,2020Q2,0.12
15,2020Q3,1.18
16,2020Q4,1.96
17,2021Q1,2.18
18,2021Q2,1.38
19,2021Q3,0.15
20,2021Q4,1.48
21,2022Q1,2.25
22,2022Q2,1.95
