Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,PGN,PGN,PGN,PGN,PGN,PGN,PGN,PGN,PGN,PGN,PGN,PGN
date,,,,,,,,,,,,
2019-07-04,6.72,0.4,3.48,11.9,11.9,11.9,11.5,809220000,0,68300,0,68300
2019-07-05,6.83,0.2,1.68,12.1,11.8,12.5,11.9,853780000,0,70700,0,70700
2019-07-08,7.06,0.4,3.31,12.5,12.2,12.5,12.1,1119800000,0,91300,0,91300
2019-07-09,6.83,-0.4,-3.2,12.1,12.1,12.1,12.5,730710000,0,60900,0,60900
2019-07-10,6.49,-0.6,-4.96,11.5,12.1,12.1,12.1,494910000,0,42300,0,42300
2019-07-11,6.16,-0.6,-5.22,10.9,11.1,11.1,11.5,650100000,0,61500,0,61500
2019-07-12,6.21,0.1,0.92,11.0,10.3,11.0,10.9,356360000,0,33000,0,33000
2019-07-15,6.04,-0.3,-2.73,10.7,11.0,11.0,11.0,205920000,0,19000,0,19000
2019-07-16,5.53,-0.9,-8.41,9.8,10.6,10.7,10.7,237360000,0,23100,0,23100
2019-07-17,5.65,0.2,2.04,10.0,10.0,10.0,9.8,191250000,0,19300,0,19300
2019-07-18,5.7,0.1,1.0,10.1,10.0,10.1,10.0,129440000,0,13000,0,13000
2019-07-19,5.76,0.1,0.99,10.2,10.0,10.2,10.1,168140000,0,17100,0,17100
2019-07-22,5.53,-0.4,-3.92,9.8,10.0,10.0,10.2,124730000,0,12800,0,12800
2019-07-23,5.31,-0.4,-4.08,9.4,9.8,9.9,9.8,172510000,0,17800,0,17800
2019-07-24,5.14,-0.3,-3.19,9.1,9.4,9.5,9.4,207260000,0,22000,0,22000
2019-07-25,5.25,0.2,2.2,9.3,9.9,9.9,9.1,140143000,0,15030,0,15030
2019-07-26,5.25,0.0,0.0,9.3,9.6,9.6,9.3,179261000,0,19270,0,19270
2019-07-29,5.2,-0.1,-1.08,9.2,9.1,9.4,9.3,144020000,0,15600,0,15600
2019-07-30,5.25,0.1,1.09,9.3,8.9,9.4,9.2,132080000,0,14400,0,14400
2019-07-31,5.36,0.2,2.15,9.5,9.2,9.6,9.3,137060000,0,14400,0,14400
2019-08-01,5.42,0.1,1.05,9.6,9.4,9.8,9.5,132600000,0,13900,0,13900
2019-08-02,5.42,0.0,0.0,9.6,9.5,9.6,9.6,130120000,0,13700,0,13700
2019-08-05,5.42,0.0,0.0,9.6,9.5,9.6,9.6,143370000,0,15100,0,15100
2019-08-06,5.25,-0.3,-3.12,9.3,9.5,9.6,9.6,133590000,0,14300,0,14300
2019-08-07,5.31,0.1,1.08,9.4,9.4,9.5,9.3,117720000,0,12500,0,12500
2019-08-08,5.31,0.0,0.0,9.4,10.3,10.3,9.4,137000000,0,14500,0,14500
2019-08-09,5.36,0.1,1.06,9.5,9.4,9.5,9.4,90630000,0,9700,0,9700
2019-08-12,5.48,0.2,2.11,9.7,9.8,9.8,9.5,183710000,0,19100,0,19100
2019-08-13,5.93,0.8,8.25,10.5,9.8,10.5,9.7,154720000,0,15600,0,15600
2019-08-14,5.87,-0.1,-0.95,10.4,9.9,10.4,10.5,179740000,0,17900,0,17900
2019-08-15,5.76,-0.2,-1.92,10.2,10.0,10.2,10.4,155640000,0,15500,0,15500
2019-08-16,5.82,0.1,0.98,10.3,10.0,10.3,10.2,158200000,0,15900,0,15900
