quarter,trend
2005Q1,97.07602339181287
2005Q2,100.0
2005Q3,0.0
2005Q4,0.0
2006Q1,0.0
2006Q2,0.0
2006Q3,0.0
2006Q4,0.0
2007Q1,0.0
2007Q2,8.187134502923977
2007Q3,6.432748538011696
2007Q4,22.80701754385965
2008Q1,0.0
2008Q2,9.941520467836257
2008Q3,9.35672514619883
2008Q4,12.280701754385966
2009Q1,5.2631578947368425
2009Q2,15.789473684210526
2009Q3,7.60233918128655
2009Q4,9.35672514619883
2010Q1,2.3391812865497075
2010Q2,8.187134502923977
2010Q3,4.093567251461988
2010Q4,2.9239766081871346
2011Q1,2.3391812865497075
2011Q2,5.2631578947368425
2011Q3,4.678362573099415
2011Q4,4.093567251461988
2012Q1,3.508771929824561
2012Q2,4.093567251461988
2012Q3,4.093567251461988
2012Q4,3.508771929824561
2013Q1,2.3391812865497075
2013Q2,2.3391812865497075
2013Q3,4.678362573099415
2013Q4,3.508771929824561
2014Q1,4.093567251461988
2014Q2,4.093567251461988
2014Q3,3.508771929824561
2014Q4,4.093567251461988
2015Q1,3.508771929824561
2015Q2,2.9239766081871346
2015Q3,2.9239766081871346
2015Q4,4.093567251461988
2016Q1,3.508771929824561
2016Q2,2.3391812865497075
2016Q3,4.093567251461988
2016Q4,3.508771929824561
2017Q1,3.508771929824561
2017Q2,3.508771929824561
2017Q3,4.093567251461988
2017Q4,4.678362573099415
2018Q1,4.678362573099415
2018Q2,3.508771929824561
2018Q3,3.508771929824561
2018Q4,4.678362573099415
2019Q1,4.093567251461988
2019Q2,4.093567251461988
2019Q3,4.678362573099415
2019Q4,4.093567251461988
2020Q1,4.093567251461988
2020Q2,5.847953216374269
2020Q3,4.678362573099415
2020Q4,5.2631578947368425
2021Q1,2.9239766081871346
2021Q2,4.678362573099415
2021Q3,3.508771929824561
2021Q4,5.2631578947368425
2022Q1,5.847953216374269
2022Q2,4.678362573099415
2022Q3,4.678362573099415
