,quarter,roa
0,2006Q4,9.27
1,2007Q1,7.65
2,2007Q2,8.65
3,2007Q3,6.6
4,2007Q4,7.78
5,2008Q1,6.37
6,2008Q2,9.45
7,2008Q3,7.56
8,2008Q4,1.47
9,2009Q1,7.79
10,2009Q2,15.75
11,2009Q3,14.33
12,2009Q4,5.73
13,2010Q1,7.54
14,2010Q2,0.0
15,2010Q3,5.22
16,2010Q4,7.25
17,2011Q1,4.32
18,2011Q2,7.15
19,2011Q3,4.32
20,2011Q4,2.79
21,2012Q1,3.88
22,2012Q2,4.95
23,2012Q3,3.89
24,2012Q4,5.77
25,2013Q1,3.96
26,2013Q2,5.76
27,2013Q3,2.86
28,2013Q4,4.11
29,2014Q1,3.62
30,2014Q2,4.82
31,2014Q3,3.01
32,2014Q4,3.66
33,2015Q1,2.76
34,2015Q2,3.97
35,2015Q3,2.97
36,2015Q4,3.34
37,2016Q1,2.62
38,2016Q2,3.68
39,2016Q3,2.81
40,2016Q4,3.42
41,2017Q1,2.65
42,2017Q2,2.93
43,2017Q3,4.08
44,2017Q4,3.09
45,2018Q1,0.96
46,2018Q2,2.55
47,2018Q3,1.62
48,2018Q4,2.36
49,2019Q1,1.52
50,2019Q2,3.28
51,2019Q3,1.85
52,2019Q4,2.39
53,2020Q1,1.72
54,2020Q2,2.98
55,2020Q3,3.22
56,2020Q4,2.62
57,2021Q1,3.16
58,2021Q2,3.1
59,2021Q3,1.58
60,2021Q4,2.35
61,2022Q1,3.01
62,2022Q2,3.39
