,quarter,roa
0,2010Q4,16.17
1,2011Q1,1.52
2,2011Q2,2.7
3,2011Q3,1.94
4,2011Q4,15.3
5,2012Q1,0.49
6,2012Q2,0.14
7,2012Q3,5.27
8,2012Q4,8.33
9,2013Q1,0.54
10,2013Q2,0.45
11,2013Q3,0.69
12,2013Q4,1.14
13,2014Q1,0.66
14,2014Q2,1.27
15,2014Q3,4.17
16,2014Q4,3.44
17,2015Q1,0.16
18,2015Q2,0.16
19,2015Q3,1.38
20,2015Q4,-5.92
21,2016Q1,-0.61
22,2016Q2,-0.19
23,2016Q3,0.07
24,2016Q4,2.14
25,2017Q1,0.27
26,2017Q2,0.37
27,2017Q3,0.15
28,2017Q4,0.8
29,2018Q1,0.09
30,2018Q2,0.21
31,2018Q3,1.24
32,2018Q4,0.09
33,2019Q1,0.39
34,2019Q2,0.16
35,2019Q3,1.09
36,2019Q4,-0.09
37,2020Q1,-0.11
38,2020Q2,-0.06
39,2020Q3,-8.31
40,2020Q4,-3.57
41,2021Q1,-0.06
42,2021Q2,-0.35
43,2021Q3,-0.03
44,2021Q4,-0.42
45,2022Q1,0.54
