quarter,s,ln_s
2009Q4,1.119818656010045,0.1667815616934534
2010Q1,0.841346121777536,0.11813812698641495
2010Q2,1.479113050782372,0.1732838011961675
2010Q3,0.8040551663081584,0.06963590337422727
2010Q4,0.7279845845251818,0.07061804484352156
2011Q1,0.4114631932486731,0.04305123458291066
2011Q2,0.23157443461953842,0.03954829376921381
2011Q3,0.28137633736034734,0.060773878891294035
2011Q4,0.16867334957999208,0.04229622461323332
2012Q1,0.2058939169679704,0.05899030196515929
2012Q2,0.2758409215242772,0.061541615705092756
2012Q3,0.21636976960494317,0.06076944298747886
2012Q4,0.1675878629169703,0.06091181908928201
2013Q1,0.13937576735120968,0.046990152908160956
2013Q2,0.21806154448992932,0.061740412063897625
2013Q3,0.3573062737081882,0.07494881242069944
2013Q4,0.4427043861349549,0.0646033057907942
2014Q1,0.6581700261893447,0.06611920245230049
2014Q2,0.6759062114733011,0.06369178193615586
2014Q3,0.3961382223307306,0.056685906429260184
2014Q4,0.7610488768139729,0.07062773358613152
2015Q1,0.5544789084619077,0.04037396500296591
2015Q2,0.6130919746621566,0.05209319054993155
2015Q3,0.691395439501409,0.07907870142370556
2015Q4,0.5628232623259335,0.059530698505200756
2016Q1,0.47516119538077967,0.051303573218556636
2016Q2,0.297327612507115,0.040228624269106374
2016Q3,0.5222115241937954,0.07036134635980938
2016Q4,0.2070364701104215,0.02672216758186728
2017Q1,0.9057446390408919,0.08413652988356557
2017Q2,1.0156195097955185,0.07242715335887313
2017Q3,1.3698558504506717,0.10491195626239208
2017Q4,1.3662517167885566,0.10635255043321412
2018Q1,1.1935234210343708,0.11453318511566699
2018Q2,1.4175867158279911,0.12824208524953742
2018Q3,1.1106092447599596,0.1163598052474672
2018Q4,0.9434096843011722,0.09202852161698076
2019Q1,0.8038030214328044,0.0572820530985674
2019Q2,0.9764011062088622,0.08813632199316543
2019Q3,0.4258765838734081,0.05021141368860858
2019Q4,0.44006353664450404,0.06037200551886468
2020Q1,0.6906437394979188,0.12375469568002448
2020Q2,0.8215323988000487,0.14017482445259247
2020Q3,0.3909537859985021,0.05553067749824646
2020Q4,0.4818104892874745,0.05640187733697167
2021Q1,1.1317989580700312,0.10130252514629849
2021Q2,0.9560126941344086,0.06393588954648514
2021Q3,0.8738668424331321,0.0649818284601581
2021Q4,1.493088153741209,0.08470270661913326
2022Q1,1.5439253895137708,0.08700395936653943
2022Q2,1.2153039848513847,0.0915338278061231
2022Q3,1.1315303132662016,0.06526902088742426
