,quarter,price,price_diff,price_diff_perc
1,2008Q2,22.1,-22.699999999999996,-50.66964285714285
2,2008Q3,24.9,2.799999999999997,12.669683257918539
3,2008Q4,13.5,-11.399999999999999,-45.783132530120476
4,2009Q1,10.5,-3.0,-22.22222222222222
5,2009Q2,19.9,9.399999999999999,89.52380952380952
6,2009Q3,35.9,16.0,80.40201005025126
7,2009Q4,27.3,-8.599999999999998,-23.955431754874645
8,2010Q1,30.4,3.099999999999998,11.355311355311347
9,2010Q2,25.9,-4.5,-14.80263157894737
10,2010Q3,19.4,-6.5,-25.0965250965251
11,2010Q4,17.5,-1.8999999999999986,-9.793814432989684
12,2011Q1,12.7,-4.800000000000001,-27.42857142857143
13,2011Q2,9.1,-3.5999999999999996,-28.34645669291338
14,2011Q3,8.0,-1.0999999999999996,-12.087912087912086
15,2011Q4,5.8,-2.2,-27.500000000000004
16,2012Q1,6.9,1.1000000000000005,18.96551724137932
17,2012Q2,6.9,0.0,0.0
18,2012Q3,4.0,-2.9000000000000004,-42.02898550724638
19,2012Q4,5.2,1.2000000000000002,30.000000000000004
20,2013Q1,5.7,0.5,9.615384615384615
21,2013Q2,5.6,-0.10000000000000053,-1.75438596491229
22,2013Q3,5.0,-0.5999999999999996,-10.714285714285708
23,2013Q4,6.3,1.2999999999999998,25.999999999999993
24,2014Q1,10.8,4.500000000000001,71.42857142857144
25,2014Q2,9.6,-1.200000000000001,-11.111111111111121
26,2014Q3,9.9,0.3000000000000007,3.1250000000000075
27,2014Q4,10.5,0.5999999999999996,6.060606060606057
28,2015Q1,11.0,0.5,4.761904761904762
29,2015Q2,11.3,0.3000000000000007,2.7272727272727337
30,2015Q3,17.5,6.199999999999999,54.867256637168126
31,2015Q4,29.0,11.5,65.71428571428571
32,2016Q1,24.8,-4.199999999999999,-14.482758620689653
33,2016Q2,37.8,12.999999999999996,52.41935483870966
34,2016Q3,8.04,-29.759999999999998,-78.73015873015873
35,2016Q4,5.39,-2.6499999999999995,-32.960199004975124
36,2017Q1,7.3,1.9100000000000001,35.43599257884972
37,2017Q2,7.65,0.35000000000000053,4.794520547945213
38,2017Q3,7.61,-0.040000000000000036,-0.5228758169934645
39,2017Q4,7.39,-0.22000000000000064,-2.8909329829172226
40,2018Q1,6.05,-1.3399999999999999,-18.132611637347768
41,2018Q2,4.03,-2.0199999999999996,-33.38842975206611
42,2018Q3,5.6,1.5699999999999994,38.9578163771712
43,2018Q4,3.25,-2.3499999999999996,-41.964285714285715
44,2019Q1,3.66,0.41000000000000014,12.61538461538462
45,2019Q2,3.37,-0.29000000000000004,-7.923497267759563
46,2019Q3,2.84,-0.5300000000000002,-15.72700296735906
47,2019Q4,2.64,-0.19999999999999973,-7.042253521126751
48,2020Q1,1.84,-0.8,-30.3030303030303
49,2020Q2,2.81,0.97,52.71739130434782
50,2020Q3,5.49,2.68,95.37366548042705
51,2020Q4,6.15,0.6600000000000001,12.02185792349727
52,2021Q1,7.2,1.0499999999999998,17.073170731707314
53,2021Q2,7.78,0.5800000000000001,8.055555555555557
54,2021Q3,7.24,-0.54,-6.940874035989717
55,2021Q4,13.5,6.26,86.46408839779005
56,2022Q1,16.7,3.1999999999999993,23.7037037037037
57,2022Q2,7.13,-9.57,-57.30538922155689
