,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2016Q1,,0.0,,,
1,2016Q2,,0.0,,,
2,2016Q3,,0.0,,,
3,2016Q4,53891.0,11976.0,4499916.499665999,,
4,2017Q1,55276.0,12283.0,4500203.533338761,287.0336727621034,0.006378237576049128
5,2017Q2,57039.0,12675.0,4500118.343195266,-85.19014349486679,-0.0018930645151518024
6,2017Q3,61966.0,13770.0,4500072.621641249,-45.72155401669443,-0.0010160181370588422
7,2017Q4,64438.0,14319.0,4500174.593197849,101.97155659925193,0.0022659466757886473
8,2018Q1,164227.0,12165.0,13499958.898479244,8999784.305281395,66.66527189423674
9,2018Q2,165595.0,12266.0,13500326.104679601,367.20620035752654,0.0027199802249979897
10,2018Q3,167438.0,12403.0,13499798.435862292,-527.6688173096627,-0.003908716265777032
11,2018Q4,167882.0,11844.0,14174434.312732184,674635.8768698927,4.759525932289948
12,2019Q1,167804.0,11838.0,14175029.565805035,595.2530728504062,0.0041993074517908445
13,2019Q2,168181.0,11865.0,14174546.986936368,-482.57886866666377,-0.0034045452677353358
14,2019Q3,170027.0,11995.0,14174822.842851188,275.8559148199856,0.0019460977952123649
15,2019Q4,170578.0,11461.0,14883343.51278248,708520.6699312925,4.760493966444995
16,2020Q1,171623.0,11531.0,14883618.073020553,274.56023807264864,0.001844714347852975
17,2020Q2,172244.0,11573.0,14883262.766784757,-355.3062357958406,-0.0023872872592747866
18,2020Q3,174818.0,11746.0,14883194.278903456,-68.48788130097091,-0.00046016923529682545
19,2020Q4,181792.0,12214.0,14883903.717046013,709.4381425566971,0.004766478983226709
20,2021Q1,184193.0,12376.0,14883080.155138979,-823.5619070343673,-0.005533544793481473
21,2021Q2,196539.0,13205.0,14883680.424081787,600.2689428087324,0.004033067935518809
22,2021Q3,202060.0,13576.0,14883618.149675898,-62.274405889213085,-0.0004184090539205963
23,2021Q4,298999.0,12556.0,23813236.699585855,8929618.549909957,37.49855033383704
24,2022Q1,310668.0,13046.0,23813276.09995401,39.40036815404892,0.00016545547109381146
25,2022Q2,322690.0,13550.0,23814760.147601478,1484.0476474687457,0.006231629620751031
