,quarter,roa
0,2007Q1,5.4
1,2007Q2,7.62
2,2007Q3,5.5
3,2007Q4,4.2
4,2008Q1,0.96
5,2008Q2,2.5
6,2008Q3,3.13
7,2008Q4,0.72
8,2009Q1,0.85
9,2009Q2,2.52
10,2009Q3,3.15
11,2009Q4,0.41
12,2010Q1,0.68
13,2010Q2,2.31
14,2010Q3,3.42
15,2010Q4,0.59
16,2011Q1,0.63
17,2011Q2,2.72
18,2011Q3,3.39
19,2011Q4,0.96
20,2012Q1,0.73
21,2012Q2,4.48
22,2012Q3,3.91
23,2012Q4,0.31
24,2013Q1,1.14
25,2013Q2,5.1
26,2013Q3,4.91
27,2013Q4,0.4
28,2014Q1,1.04
29,2014Q2,4.74
30,2014Q3,3.67
31,2014Q4,0.27
32,2015Q1,1.15
33,2015Q2,5.08
34,2015Q3,3.73
35,2015Q4,0.47
36,2016Q1,1.31
37,2016Q2,5.78
38,2016Q3,3.32
39,2016Q4,0.44
40,2017Q1,1.16
41,2017Q2,5.85
42,2017Q3,3.18
43,2017Q4,0.33
44,2018Q1,1.29
45,2018Q2,6.23
46,2018Q3,3.27
47,2018Q4,0.0
48,2019Q1,1.74
49,2019Q2,5.94
50,2019Q3,3.07
51,2019Q4,-0.07
52,2020Q1,1.06
53,2020Q2,4.45
54,2020Q3,3.87
55,2020Q4,0.38
56,2021Q1,1.15
57,2021Q2,4.56
58,2021Q3,3.09
59,2021Q4,1.07
60,2022Q1,0.73
61,2022Q2,3.75
