,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2014Q1,151993.0,27496.0,9672.0,7878.0,4018.0,249202.0,267116.0,58060.0,57898.0,209056.0,,383.0,19934.0,113.54,5.18,1.94,1.52
1,2014Q2,267016.0,60974.0,12334.0,10111.0,10111.0,240339.0,258367.0,66464.0,66301.0,191904.0,,1347.0,18298.0,27.46,3.79,5.04,3.85
2,2014Q3,91014.0,24652.0,10252.0,8674.0,8674.0,247275.0,266302.0,65824.0,65662.0,200478.0,,2174.0,19116.0,15.64,9.53,4.42,3.31
3,2014Q4,172911.0,36633.0,12064.0,9805.0,9805.0,305921.0,322161.0,111863.0,111791.0,210298.0,,3109.0,20052.0,10.9,5.67,4.77,3.33
4,2015Q1,143690.0,32818.0,11550.0,9140.0,9140.0,290515.0,305323.0,89533.0,89460.0,215791.0,,3598.0,20576.0,8.78,6.36,4.29,2.91
5,2015Q2,,,,,,269854.0,284134.0,89893.0,89821.0,194241.0,,2633.0,18521.0,9.68,0.0,0.0,0.0
6,2015Q3,63643.0,13130.0,304.0,355.0,355.0,275652.0,288357.0,93762.0,93689.0,194596.0,,1840.0,18555.0,11.41,0.56,0.18,0.12
7,2015Q4,134081.0,24327.0,3887.0,3475.0,3475.0,280827.0,292797.0,94726.0,94726.0,198070.0,0.0,1237.0,18886.0,15.36,2.59,1.77,1.2
8,2016Q1,157395.0,28125.0,7607.0,6410.0,6410.0,240178.0,251986.0,48740.0,48003.0,203245.0,,976.0,19380.0,22.53,4.07,3.19,2.35
9,2016Q2,189635.0,35109.0,8934.0,7392.0,7392.0,213168.0,224222.0,34559.0,33768.0,189663.0,,1681.0,12056.0,9.81,3.9,3.76,3.1
10,2016Q3,75587.0,14686.0,1983.0,1503.0,1503.0,209566.0,220880.0,29714.0,28923.0,191166.0,,1791.0,12152.0,9.49,1.99,0.79,0.68
11,2016Q4,123545.0,20551.0,4644.0,4047.0,4047.0,215138.0,225160.0,40959.0,40271.0,184201.0,,1715.0,11709.0,10.09,3.28,2.16,1.81
12,2017Q1,174212.0,27518.0,8271.0,6800.0,6800.0,203734.0,215400.0,25963.0,25055.0,189436.0,,1578.0,12042.0,10.78,3.9,3.64,3.09
13,2017Q2,194146.0,35486.0,9268.0,7862.0,7862.0,202557.0,216725.0,27292.0,26457.0,189433.0,,1464.0,12042.0,11.27,4.05,4.15,3.64
14,2017Q3,80934.0,16769.0,2032.0,2006.0,2006.0,206056.0,224184.0,32745.0,31983.0,191439.0,,1366.0,12169.0,11.71,2.48,1.05,0.91
15,2017Q4,113720.0,19001.0,3826.0,3022.0,3022.0,253648.0,271239.0,84799.0,84387.0,186441.0,,1252.0,11852.0,8.07,2.66,1.6,1.22
16,2018Q1,196123.0,35993.0,8706.0,6782.0,6782.0,222215.0,239432.0,47784.0,47373.0,191648.0,,1251.0,12183.0,7.2,3.46,3.59,2.66
17,2018Q2,213495.0,29462.0,10508.0,9098.0,9098.0,196777.0,212837.0,23279.0,22963.0,189557.0,,1329.0,12050.0,6.47,4.26,4.77,4.02
