Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,BBS,BBS,BBS,BBS,BBS,BBS,BBS,BBS,BBS,BBS,BBS,BBS
date,,,,,,,,,,,,
2005-12-28,3.36,0.1,0.83,12.1,12.0,12.1,12.0,30050000,0,2500,0,2500
2005-12-30,3.33,0.0,0.0,12.0,12.0,12.0,12.0,6000000,0,500,0,500
2006-01-04,3.33,0.0,0.0,12.0,12.0,12.0,12.0,0,0,0,0,0
2006-01-06,3.33,0.0,0.0,12.0,12.0,12.0,12.0,0,0,0,0,0
2006-01-09,3.33,0.0,0.0,12.0,12.0,12.0,12.0,0,0,0,0,0
2006-01-11,3.33,0.0,0.0,12.0,12.0,12.0,12.0,0,0,0,0,0
2006-01-13,3.33,0.0,0.0,12.0,12.0,12.0,12.0,0,0,0,0,0
2006-01-16,3.33,0.0,0.0,12.0,12.0,12.0,12.0,0,0,0,0,0
2006-01-18,3.33,0.0,0.0,12.0,12.0,12.0,12.0,0,0,0,0,0
2006-01-20,3.33,0.0,0.0,12.0,12.0,12.0,12.0,120000000,0,10000,0,10000
2006-01-23,3.33,0.0,0.0,12.0,11.9,12.0,12.0,58680000,0,4900,0,4900
2006-01-25,3.33,0.0,0.0,12.0,12.0,12.0,12.0,0,0,0,0,0
2006-01-27,3.33,0.0,0.0,12.0,12.0,12.0,12.0,0,0,0,0,0
2006-02-06,3.47,0.5,4.17,12.5,12.0,12.5,12.0,31000000,0,2500,0,2500
2006-02-08,3.44,0.0,0.0,12.4,12.4,12.4,12.4,0,0,0,0,0
2006-02-10,3.44,0.0,0.0,12.4,12.4,12.4,12.4,0,0,0,0,0
2006-02-13,3.44,0.0,0.0,12.4,12.4,12.4,12.4,0,0,0,0,0
2006-02-15,3.44,0.0,0.0,12.4,12.4,12.4,12.4,0,0,0,0,0
2006-02-17,3.24,0.0,0.0,11.7,11.7,11.7,11.7,0,0,0,0,0
2006-02-20,3.24,0.0,0.0,11.7,11.7,11.7,11.7,0,0,0,0,0
2006-02-22,3.11,-0.5,-4.27,11.2,11.2,11.2,11.7,8960000,0,800,0,800
2006-02-24,2.91,-0.7,-6.25,10.5,10.5,10.5,11.2,52500000,0,5000,0,5000
2006-02-27,3.05,0.5,4.76,11.0,11.0,11.0,10.5,14300000,0,1300,0,1300
2006-03-01,3.13,0.3,2.73,11.3,11.3,11.3,11.0,56500000,0,5000,0,5000
2006-03-03,3.19,0.2,1.77,11.5,11.3,11.5,11.3,69730000,0,6100,0,6100
2006-03-06,3.16,0.0,0.0,11.4,11.4,11.4,11.4,0,0,0,0,0
2006-03-08,3.16,0.0,0.0,11.4,11.4,11.4,11.4,0,0,0,0,0
2006-03-10,3.27,0.4,3.51,11.8,11.0,11.8,11.4,203320000,0,17300,0,17300
2006-03-13,3.08,-0.7,-5.93,11.1,10.8,11.1,11.8,17490000,0,1600,0,1600
2006-03-15,3.3,1.0,9.17,11.9,11.9,11.9,10.9,118810000,0,10000,0,10000
2006-03-17,3.33,0.1,0.84,12.0,12.0,12.0,11.9,163230000,0,13900,0,13900
2006-03-20,3.55,1.1,9.4,12.8,12.8,12.8,11.7,2560000,0,200,0,200
2006-03-22,3.88,1.2,9.37,14.0,11.7,14.0,12.8,87020000,0,6500,0,6500
2006-03-24,3.88,0.6,4.48,14.0,12.1,14.0,13.4,269840000,0,20000,0,20000
2006-03-27,3.91,0.6,4.44,14.1,14.8,14.8,13.5,182540000,0,12900,0,12900
2006-03-29,4.05,0.4,2.82,14.6,14.5,14.6,14.2,225840000,0,15600,0,15600
2006-03-31,4.41,1.4,9.66,15.9,14.5,15.9,14.5,266060000,0,17100,0,17100
