,date,quarter,price,shares_est,market_cap
0,2007-12-28,2007Q4,85.0,40025680.04565342,3402182803881
1,2008-03-31,2008Q1,49.0,40026910.78889162,1961318628656
2,2008-06-30,2008Q2,52.5,40027944.11177645,2101467065868
3,2008-09-30,2008Q3,62.0,40025949.03492915,2481608840166
4,2008-12-31,2008Q4,30.4,40026067.082586944,1216792439311
5,2009-03-31,2009Q1,30.4,40024725.11144131,1216751643388
6,2009-06-30,2009Q2,42.6,40025057.3602222,1705067443545
7,2009-09-30,2009Q3,60.0,40023351.64835165,2401401098901
8,2009-12-31,2009Q4,58.0,39999613.862341926,2319977604016
9,2010-03-31,2010Q1,61.0,40769824.241040856,2486959278703
10,2010-06-30,2010Q2,63.5,43000767.55788666,2730548739926
11,2010-09-30,2010Q3,58.5,42999616.82887577,2515477584489
12,2010-12-31,2010Q4,68.0,42999439.77591036,2923961904762
13,2011-03-31,2011Q1,59.5,43001907.31136022,2558613485026
14,2011-06-30,2011Q2,56.0,42998871.1940936,2407936786869
15,2011-09-30,2011Q3,49.6,42999735.05020799,2132786858490
16,2011-12-30,2011Q4,46.3,42999613.3551674,1990882098344
17,2012-03-30,2012Q1,54.5,43000461.39649339,2343525146109
18,2012-06-29,2012Q2,52.0,42999861.77663104,2235992812385
19,2012-09-28,2012Q3,53.0,42999749.64533088,2278986731203
20,2012-12-28,2012Q4,54.0,42999960.14507194,2321997847834
21,2013-03-29,2013Q1,56.5,43000077.46383407,2429504376707
22,2013-06-28,2013Q2,48.5,43000059.38947619,2085502880390
23,2013-09-30,2013Q3,45.7,43000213.194821306,1965109743003
24,2013-12-31,2013Q4,46.9,42999755.84103373,2016688548944
25,2014-03-31,2014Q1,44.0,43000201.8052396,1892008879431
26,2014-06-30,2014Q2,39.8,42999765.611266285,1711390671328
27,2014-09-30,2014Q3,43.2,42999601.95610145,1857582804504
28,2014-12-31,2014Q4,38.0,42999667.24083933,1633987355152
29,2015-03-31,2015Q1,34.5,43000206.86143466,1483507136719
30,2015-06-30,2015Q2,31.9,42999951.44531123,1371698451105
31,2015-09-30,2015Q3,32.2,43000095.4380607,1384603073106
32,2015-12-31,2015Q4,35.9,43000080.367762886,1543702885203
33,2016-03-31,2016Q1,34.3,42984240.30384694,1474359442422
34,2016-06-30,2016Q2,35.0,42983896.64359804,1504436382526
35,2016-09-30,2016Q3,33.5,42983883.48552651,1439960096765
36,2016-12-30,2016Q4,37.0,40124628.31482493,1484611247649
37,2017-03-31,2017Q1,40.2,40124530.64525446,1613006131939
38,2017-06-30,2017Q2,43.5,40077254.34507456,1743360564011
39,2017-09-29,2017Q3,41.0,40125036.19268222,1645126483900
40,2017-12-29,2017Q4,39.0,40076106.75897249,1562968163600
41,2018-03-30,2018Q1,40.0,40077933.30890436,1603117332356
42,2018-06-29,2018Q2,39.0,40073366.72088117,1562861302114
43,2018-09-28,2018Q3,37.7,40074429.866903,1510806005982
44,2018-12-28,2018Q4,31.8,39973229.06932901,1271148684405
45,2019-03-29,2019Q1,37.0,40035622.54089032,1481318034013
46,2019-06-28,2019Q2,44.15,40034169.62184735,1767508588805
47,2019-09-30,2019Q3,37.7,40048193.57087144,1509816897622
48,2019-12-31,2019Q4,39.25,39954699.451643325,1568221953477
49,2020-03-31,2020Q1,34.65,39980154.12589835,1385312340462
50,2020-06-30,2020Q2,39.2,42921751.34273405,1682532652635
51,2020-09-30,2020Q3,42.75,40054262.63732503,1712319727746
52,2020-12-31,2020Q4,44.35,39996488.44975385,1773844262747
53,2021-03-31,2021Q1,50.0,39998387.67162811,1999919383581
54,2021-06-30,2021Q2,60.5,40144116.58587855,2428719053446
55,2021-09-30,2021Q3,68.8,42999619.24541364,2958373804084
56,2021-12-31,2021Q4,72.5,42971683.8256666,3115447077361
57,2022-03-31,2022Q1,85.1,42971053.81478783,3656836679638
58,2022-06-30,2022Q2,71.8,42999823.45482851,3087387324057
