,timestamp,delta_volume,date,note
0,1250787600,11500000.0,2009-08-21,"Niêm yết cổ phiếu lần đầu - 11,500,000 CP"
1,1253552400,11500000.0,2009-09-22,"Giao dịch lần đầu - 11,500,000 CP"
2,1404147600,2765744.0,2014-07-01,"Niêm yết cổ phiếu bổ sung - 2,765,744 CP"
3,1404838800,2765744.0,2014-07-09,"Giao dịch bổ sung - 2,765,744 CP"
4,1441645200,1426370.0,2015-09-08,"Niêm yết cổ phiếu bổ sung - 1,426,370 CP"
5,1442250000,1426370.0,2015-09-15,"Giao dịch bổ sung - 1,426,370 CP"
6,1458234000,2441727.0,2016-03-18,"Niêm yết cổ phiếu bổ sung - 2,441,727 CP"
7,1459270800,2241421.0,2016-03-30,"Giao dịch bổ sung - 2,241,421 CP"
8,1482080400,4714800.0,2016-12-19,"Niêm yết cổ phiếu bổ sung - 4,714,800 CP"
9,1483376400,4629420.0,2017-01-03,"Giao dịch bổ sung - 4,629,420 CP"
10,1485450000,200000.0,2017-01-27,"Giao dịch bổ sung - 200,000 CP"
11,1485795600,306.0,2017-01-31,Giao dịch bổ sung - 306 CP
12,1490029200,5437435.0,2017-03-21,"Niêm yết cổ phiếu bổ sung - 5,437,435 CP"
13,1490720400,5437435.0,2017-03-29,"Giao dịch bổ sung - 5,437,435 CP"
14,1509555600,85380.0,2017-11-02,"Giao dịch bổ sung - 85,380 CP"
15,1525366800,,2018-05-04,Đưa cổ phiếu vào diện cảnh báo
16,1535302800,,2018-08-27,Đưa cổ phiếu ra khỏi diện cảnh báo
17,1543165200,5656786.0,2018-11-26,"Niêm yết cổ phiếu bổ sung - 5,656,786 CP"
18,1544029200,5656786.0,2018-12-06,"Giao dịch bổ sung - 5,656,786 CP"
19,1573491600,3393854.0,2019-11-12,"Niêm yết cổ phiếu bổ sung - 3,393,854 CP"
20,1574614800,3393854.0,2019-11-25,"Giao dịch bổ sung - 3,393,854 CP"
21,1609347600,3733205.0,2020-12-31,"Niêm yết cổ phiếu bổ sung - 3,733,205 CP"
22,1611075600,3733205.0,2021-01-20,"Giao dịch bổ sung - 3,733,205 CP"
23,1620666000,6570665.0,2021-05-11,"Niêm yết cổ phiếu bổ sung - 6,570,665 CP"
24,1621530000,6570665.0,2021-05-21,"Giao dịch bổ sung - 6,570,665 CP"
25,1622048400,,2021-05-27,Đưa cổ phiếu vào diện cảnh báo
26,1647536400,1429217.0,2022-03-18,"Niêm yết cổ phiếu bổ sung - 1,429,217 CP"
27,1676826000,1429217.0,2023-02-20,"Giao dịch bổ sung - 1,429,217 CP"
