,quarter,roa
0,2015Q1,2.21
1,2015Q2,2.13
2,2015Q3,2.2
3,2015Q4,2.16
4,2016Q1,1.5
5,2016Q2,1.98
6,2016Q3,2.03
7,2016Q4,1.96
8,2017Q1,1.57
9,2017Q2,1.45
10,2017Q3,2.05
11,2017Q4,1.17
12,2018Q1,0.94
13,2018Q2,1.07
14,2018Q3,0.87
15,2018Q4,0.93
16,2019Q1,0.08
17,2019Q2,0.09
18,2019Q3,0.58
19,2019Q4,0.99
20,2020Q1,0.41
21,2020Q2,0.54
22,2020Q3,0.77
23,2020Q4,0.96
24,2021Q1,0.63
25,2021Q2,0.61
26,2021Q3,0.62
27,2021Q4,0.7
28,2022Q1,0.54
29,2022Q2,0.74
