,quarter,roa
0,2005Q2,10.36
1,2006Q4,35.76
2,2007Q1,12.27
3,2007Q2,6.74
4,2007Q3,9.07
5,2007Q4,11.48
6,2008Q1,7.51
7,2008Q2,4.93
8,2008Q3,8.36
9,2008Q4,3.28
10,2009Q1,3.88
11,2009Q2,2.26
12,2009Q3,5.95
13,2009Q4,4.06
14,2010Q1,6.53
15,2010Q2,4.18
16,2010Q3,7.31
17,2010Q4,4.7
18,2011Q1,8.52
19,2011Q2,6.1
20,2011Q3,4.49
21,2011Q4,4.68
22,2012Q1,6.04
23,2012Q2,4.19
24,2012Q3,3.55
25,2012Q4,1.17
26,2013Q1,0.19
27,2013Q2,3.82
28,2013Q3,3.54
29,2013Q4,2.48
30,2014Q1,2.84
31,2014Q2,1.58
32,2014Q3,0.91
33,2014Q4,2.82
34,2015Q1,3.15
35,2015Q2,0.8
36,2015Q3,0.23
37,2015Q4,0.22
38,2016Q1,0.4
39,2016Q2,0.23
40,2016Q3,0.4
41,2016Q4,0.23
42,2017Q1,0.22
43,2017Q2,0.16
44,2017Q3,0.66
45,2017Q4,0.44
46,2018Q1,0.13
47,2018Q2,0.14
48,2018Q3,0.12
49,2018Q4,0.58
50,2019Q1,0.07
51,2019Q2,0.14
52,2019Q3,0.07
53,2019Q4,0.51
54,2020Q1,0.08
55,2020Q2,0.14
56,2020Q3,0.11
57,2020Q4,0.52
58,2021Q1,0.18
59,2021Q2,0.03
60,2021Q3,0.06
61,2021Q4,2.34
62,2022Q1,0.07
63,2022Q2,0.27
