quarter,quarter,change_perc_mean,change_perc_stdv
2006Q4,2006Q4,3.53,2.3601836086768055
2007Q1,2007Q1,1.6536206896551726,3.545601524338147
2007Q2,2007Q2,-0.3681967213114752,2.446080203234501
2007Q3,2007Q3,0.12859375,1.710650917779545
2007Q4,2007Q4,-0.13738461538461544,1.4752862825176052
2008Q1,2008Q1,-1.467586206896552,3.0533825421290306
2008Q2,2008Q2,-0.7361666666666669,1.601786176367576
2008Q3,2008Q3,0.30968749999999995,3.5187033004597974
2008Q4,2008Q4,-0.8939393939393937,3.6464215878406594
2009Q1,2009Q1,0.08982758620689651,3.3394633939041243
2009Q2,2009Q2,0.6290322580645163,3.98985011825701
2009Q3,2009Q3,0.3378461538461539,2.8007300902553136
2009Q4,2009Q4,-0.12909090909090923,3.617865383077421
2010Q1,2010Q1,0.04068965517241372,2.653396275857267
2010Q2,2010Q2,0.5799999999999998,2.2874798216435113
2010Q3,2010Q3,0.22984375,2.811853871989196
2010Q4,2010Q4,0.10575757575757573,1.7487182652147173
2011Q1,2011Q1,0.09157894736842108,1.0979669352842296
2011Q2,2011Q2,-0.01573770491803278,1.2147351686909555
2011Q3,2011Q3,-0.04646153846153847,1.0710675614329122
2011Q4,2011Q4,-0.3001538461538461,1.3428368901179095
2012Q1,2012Q1,-0.21203389830508476,3.13022186040907
2012Q2,2012Q2,-0.04903225806451613,2.548375702335476
2012Q3,2012Q3,0.07718750000000002,1.6268056817550387
2012Q4,2012Q4,0.059384615384615404,2.0225199913436245
2013Q1,2013Q1,0.47672413793103446,2.639264509410758
2013Q2,2013Q2,0.10262295081967213,2.384521546445844
2013Q3,2013Q3,0.07723076923076923,2.3997757106734916
2013Q4,2013Q4,-0.050303030303030294,1.519421924181359
2014Q1,2014Q1,-0.049464285714285704,1.3888548842879123
2014Q2,2014Q2,-0.08704918032786886,1.5822529762570574
2014Q3,2014Q3,-0.0725,1.8432700411074996
2014Q4,2014Q4,0.18196969696969695,1.6560362497862362
2015Q1,2015Q1,0.15107142857142858,2.0511102790009548
2015Q2,2015Q2,0.03311475409836065,2.4391730435973624
2015Q3,2015Q3,0.4438461538461538,2.359603841423712
2015Q4,2015Q4,-0.2004545454545454,3.2920872181259484
2016Q1,2016Q1,0.06610169491525425,3.2479447172068006
2016Q2,2016Q2,0.019032258064516118,1.1174204921690885
2016Q3,2016Q3,0.3030769230769231,2.647394310376787
2016Q4,2016Q4,0.12369230769230771,1.5796019763998002
2017Q1,2017Q1,-0.029491525423728824,2.1969001858644113
2017Q2,2017Q2,-0.12274193548387098,1.520841192337631
2017Q3,2017Q3,0.21531249999999993,2.9884534242727656
2017Q4,2017Q4,-0.13923076923076924,3.236995765604037
2018Q1,2018Q1,-0.6157894736842107,3.992371720529943
2018Q2,2018Q2,0.8125806451612902,4.026852871755658
2018Q3,2018Q3,0.014999999999999902,3.382797283361428
2018Q4,2018Q4,-0.18353846153846154,2.3647941445618152
2019Q1,2019Q1,0.560862068965517,3.0441708948056134
2019Q2,2019Q2,-0.0957377049180328,2.5744937748460983
2019Q3,2019Q3,0.4023076923076923,4.306637235575589
2019Q4,2019Q4,-0.27136363636363636,3.041594665942211
2020Q1,2020Q1,0.06915254237288136,3.743133155680842
2020Q2,2020Q2,0.25887096774193546,4.973504917400364
2020Q3,2020Q3,0.007846153846153829,3.4013997542866874
2020Q4,2020Q4,0.5086363636363637,5.152942366742038
2021Q1,2021Q1,0.2479310344827584,4.2057799654722
2021Q2,2021Q2,0.20016129032258068,2.7052180857727075
2021Q3,2021Q3,0.13734375,3.0057142627280236
2021Q4,2021Q4,-0.263030303030303,3.619058938324657
2022Q1,2022Q1,0.002068965517241388,1.538829309664695
2022Q2,2022Q2,0.14080645161290323,3.0727796453390783
2022Q3,2022Q3,0.03687499999999999,1.3704997061088502
