,quarter,price,price_diff,price_diff_perc
1,2011Q4,8.5,-1.0999999999999996,-11.45833333333333
2,2012Q1,7.5,-1.0,-11.764705882352942
3,2012Q2,9.5,2.0,26.666666666666668
4,2012Q3,5.3,-4.2,-44.21052631578947
5,2012Q4,5.2,-0.09999999999999964,-1.886792452830182
6,2013Q1,7.9,2.7,51.92307692307692
7,2013Q2,5.0,-2.9000000000000004,-36.708860759493675
8,2013Q3,4.9,-0.09999999999999964,-1.999999999999993
9,2013Q4,5.7,0.7999999999999998,16.326530612244895
10,2014Q1,10.5,4.8,84.21052631578947
11,2014Q2,8.5,-2.0,-19.047619047619047
12,2014Q3,8.8,0.3000000000000007,3.5294117647058907
13,2014Q4,24.4,15.599999999999998,177.27272727272722
14,2015Q1,33.8,9.399999999999999,38.52459016393443
15,2015Q2,27.9,-5.899999999999999,-17.455621301775146
16,2015Q3,47.3,19.4,69.53405017921146
17,2015Q4,31.4,-15.899999999999999,-33.61522198731501
18,2016Q1,37.2,5.800000000000004,18.47133757961785
19,2016Q2,85.0,47.8,128.49462365591395
20,2016Q3,44.2,-40.8,-47.99999999999999
21,2016Q4,48.1,3.8999999999999986,8.823529411764703
22,2017Q1,60.0,11.899999999999999,24.740124740124735
23,2017Q2,52.3,-7.700000000000003,-12.833333333333337
24,2017Q3,81.4,29.10000000000001,55.640535372848966
25,2017Q4,78.2,-3.200000000000003,-3.9312039312039344
26,2018Q1,63.6,-14.600000000000001,-18.670076726342714
27,2018Q2,35.7,-27.9,-43.867924528301884
28,2018Q3,46.0,10.299999999999997,28.85154061624649
29,2018Q4,35.1,-10.899999999999999,-23.69565217391304
30,2019Q1,42.1,7.0,19.94301994301994
31,2019Q2,48.2,6.100000000000001,14.48931116389549
32,2019Q3,56.6,8.399999999999999,17.427385892116178
33,2019Q4,67.0,10.399999999999999,18.37455830388692
34,2020Q1,49.5,-17.5,-26.119402985074625
35,2020Q2,64.8,15.299999999999997,30.909090909090903
36,2020Q3,54.0,-10.799999999999997,-16.666666666666664
37,2020Q4,58.4,4.399999999999999,8.148148148148145
38,2021Q1,83.0,24.6,42.12328767123288
39,2021Q2,76.0,-7.0,-8.433734939759036
40,2021Q3,90.6,14.599999999999994,19.21052631578947
41,2021Q4,259.9,169.29999999999998,186.86534216335542
42,2022Q1,339.3,79.40000000000003,30.55021161985381
43,2022Q2,101.3,-238.0,-70.14441497200117
