,date,quarter,price,shares_est,market_cap
0,2018-09-28,2018Q3,8.3,99379511.0834887,824849941993
1,2018-12-28,2018Q4,10.3,4006434125.2699785,41266271490281
2,2019-03-29,2019Q1,11.8,4009056347.046582,47306864895150
3,2019-06-28,2019Q2,12.6,4007311327.590371,50492122727639
4,2019-09-30,2019Q3,13.7,4006552243.615564,54889765737533
5,2019-12-31,2019Q4,10.6,4005426057.449495,42457516208965
6,2020-03-31,2020Q1,8.38,4004970872.2494855,33561655909451
7,2020-06-30,2020Q2,11.0,4005794225.554315,44063736481097
8,2020-09-30,2020Q3,12.35,4005257761.4379086,49464933353758
9,2020-12-31,2020Q4,29.95,4002778629.536921,119883219954631
10,2021-03-31,2021Q1,27.8,4003467480.611226,111296395960992
11,2021-06-30,2021Q2,35.0,4009126157.5831184,140319415515409
12,2021-09-30,2021Q3,35.9,4008806093.351343,143916138751313
13,2021-12-31,2021Q4,36.95,4007158536.585366,148064507926829
14,2022-03-31,2022Q1,34.0,4006683287.50836,136227231775284
15,2022-06-30,2022Q2,22.55,4005837289.923883,90331630887784
