,quarter,roa
0,2006Q4,7.15
1,2007Q1,2.5
2,2007Q2,0.03
3,2007Q3,1.77
4,2007Q4,5.02
5,2008Q1,2.09
6,2008Q2,2.17
7,2008Q3,0.92
8,2008Q4,6.92
9,2009Q1,0.48
10,2009Q2,1.07
11,2009Q3,1.56
12,2009Q4,7.68
13,2010Q1,2.72
14,2010Q2,1.52
15,2010Q3,1.3
16,2010Q4,3.67
17,2011Q1,1.52
18,2011Q2,2.63
19,2011Q3,0.73
20,2011Q4,2.88
21,2012Q1,1.49
22,2012Q2,2.26
23,2012Q3,1.0
24,2012Q4,-0.41
25,2013Q1,0.66
26,2013Q2,0.12
27,2013Q3,0.31
28,2013Q4,5.56
29,2014Q1,0.65
30,2014Q2,1.32
31,2014Q3,0.4
32,2014Q4,4.04
33,2015Q1,0.6
34,2015Q2,0.67
35,2015Q3,0.08
36,2015Q4,1.74
37,2016Q1,0.36
38,2016Q2,0.71
39,2016Q3,0.15
40,2016Q4,0.94
41,2017Q1,0.3
42,2017Q2,0.44
43,2017Q3,0.25
44,2017Q4,2.17
45,2018Q1,0.23
46,2018Q2,0.51
47,2018Q3,0.32
48,2018Q4,1.23
49,2019Q1,0.2
50,2019Q2,0.29
51,2019Q3,0.42
52,2019Q4,0.02
53,2020Q1,0.05
54,2020Q2,-3.88
55,2020Q3,4.15
56,2020Q4,1.03
57,2021Q1,0.05
58,2021Q2,0.4
59,2021Q3,0.31
60,2021Q4,0.5
61,2022Q1,0.24
62,2022Q2,0.26
