,quarter,roa
0,2012Q3,2.59
1,2012Q4,3.83
2,2013Q1,3.83
3,2013Q2,-1.22
4,2013Q3,-1.94
5,2013Q4,-0.56
6,2014Q1,0.25
7,2014Q2,0.5
8,2014Q3,0.3
9,2014Q4,0.4
10,2015Q1,0.08
11,2015Q2,0.26
12,2015Q3,6.12
13,2015Q4,0.96
14,2016Q1,0.01
15,2016Q2,0.88
16,2016Q3,0.1
17,2016Q4,0.18
18,2017Q1,-0.28
19,2017Q2,-0.12
20,2017Q3,0.0
21,2017Q4,1.86
22,2018Q1,1.37
23,2018Q2,0.48
24,2018Q3,0.06
25,2018Q4,-0.58
26,2019Q1,0.33
27,2019Q2,0.61
28,2019Q3,0.49
29,2019Q4,0.13
30,2020Q1,-0.33
31,2020Q2,-1.12
32,2020Q3,-0.85
33,2020Q4,-1.81
34,2021Q1,-0.7
35,2021Q2,-0.83
36,2021Q3,-0.33
37,2021Q4,-1.21
38,2022Q1,-0.3
39,2022Q2,-0.86
