Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST
date,,,,,,,,,,,,
2008-12-18,3.6,0.0,0.0,14.0,14.0,14.0,14.0,1400000,0,100,0,100
2008-12-19,3.83,0.9,6.43,14.9,14.9,14.9,14.0,1490000,0,100,0,100
2008-12-22,3.83,0.0,0.0,14.9,14.9,14.9,14.9,0,0,0,0,0
2008-12-23,3.93,0.4,2.68,15.3,15.3,15.3,14.9,1530000,0,100,0,100
2008-12-24,3.93,0.0,0.0,15.3,15.3,15.3,15.3,0,0,0,0,0
2008-12-25,3.98,0.2,1.31,15.5,15.5,15.5,15.3,1550000,0,100,0,100
2008-12-26,3.98,0.0,0.0,15.5,15.5,15.5,15.5,0,0,0,0,0
2008-12-29,3.98,0.0,0.0,15.5,15.5,15.5,15.5,3100000,0,200,0,200
2008-12-30,3.98,0.0,0.0,15.5,15.5,15.5,15.5,0,0,0,0,0
2008-12-31,3.98,0.0,0.0,15.5,15.5,15.5,15.5,0,0,0,0,0
2009-01-02,3.98,0.0,0.0,15.5,15.5,15.5,15.5,0,0,0,0,0
2009-01-05,3.98,0.0,0.0,15.5,15.5,15.5,15.5,0,0,0,0,0
2009-01-06,3.98,0.0,0.0,15.5,15.5,15.5,15.5,0,0,0,0,0
2009-01-07,4.24,1.0,6.45,16.5,16.5,16.5,15.5,1650000,0,100,0,100
2009-01-08,4.24,0.0,0.0,16.5,16.5,16.5,16.5,0,0,0,0,0
2009-01-09,4.24,0.0,0.0,16.5,16.5,16.5,16.5,0,0,0,0,0
2009-01-12,4.24,0.0,0.0,15.3,15.3,15.3,15.3,0,0,0,0,0
2009-01-13,3.99,-0.9,-5.88,14.4,14.4,14.4,15.3,1440000,0,100,0,100
2009-01-14,3.99,0.0,0.0,14.4,14.4,14.4,14.4,0,0,0,0,0
2009-01-15,3.99,0.0,0.0,14.4,14.4,14.4,14.4,0,0,0,0,0
2009-01-16,3.99,0.0,0.0,14.4,14.4,14.4,14.4,0,0,0,0,0
2009-01-19,3.99,0.0,0.0,14.4,14.4,14.4,14.4,0,0,0,0,0
2009-01-20,3.99,0.0,0.0,14.4,14.4,14.4,14.4,0,0,0,0,0
2009-01-21,3.99,0.0,0.0,14.4,14.4,14.4,14.4,0,0,0,0,0
2009-01-22,3.99,0.0,0.0,14.4,14.4,14.4,14.4,0,0,0,0,0
2009-01-23,3.99,0.0,0.0,14.4,14.4,14.4,14.4,0,0,0,0,0
2009-02-02,4.27,1.0,6.94,15.4,15.4,15.4,14.4,1540000,0,100,0,100
2009-02-03,4.27,0.0,0.0,15.4,15.4,15.4,15.4,0,0,0,0,0
2009-02-04,4.27,0.0,0.0,15.4,15.4,15.4,15.4,0,0,0,0,0
2009-02-05,4.27,0.0,0.0,15.4,15.4,15.4,15.4,0,0,0,0,0
