,quarter,roa
0,2009Q3,1.92
1,2009Q4,1.26
2,2010Q1,0.6
3,2010Q2,2.92
4,2010Q3,0.77
5,2010Q4,0.38
6,2011Q1,0.44
7,2011Q2,0.17
8,2011Q3,-1.3
9,2011Q4,-3.81
10,2012Q1,0.17
11,2012Q2,0.55
12,2012Q3,-0.07
13,2012Q4,-4.52
14,2013Q1,-0.08
15,2013Q2,0.79
16,2013Q3,-0.04
17,2013Q4,-0.45
18,2014Q1,1.53
19,2014Q2,0.5
20,2014Q3,0.99
21,2014Q4,2.59
22,2015Q1,0.81
23,2015Q2,1.6
24,2015Q3,0.48
25,2015Q4,0.83
26,2016Q1,0.8
27,2016Q2,2.04
28,2016Q3,0.59
29,2016Q4,0.26
30,2017Q1,0.91
31,2017Q2,3.23
32,2017Q3,0.51
33,2017Q4,-0.35
34,2018Q1,0.59
35,2018Q2,1.03
36,2018Q3,0.22
37,2018Q4,0.26
38,2019Q1,0.27
39,2019Q2,1.32
40,2019Q3,0.5
41,2019Q4,0.25
42,2020Q1,0.47
43,2020Q2,0.88
44,2020Q3,0.23
45,2020Q4,-0.02
46,2021Q1,0.49
47,2021Q2,0.54
48,2021Q3,0.16
49,2021Q4,0.56
50,2022Q1,0.54
51,2022Q2,0.75
