,timestamp,delta_volume,date,note
0,1300640400,8000000.0,2011-03-21,"Niêm yết cổ phiếu lần đầu - 8,000,000 CP"
1,1301418000,8000000.0,2011-03-30,"Giao dịch lần đầu - 8,000,000 CP"
2,1408035600,1600000.0,2014-08-15,"Niêm yết cổ phiếu bổ sung - 1,600,000 CP"
3,1408986000,1600000.0,2014-08-26,"Giao dịch bổ sung - 1,600,000 CP"
4,1426698000,2400000.0,2015-03-19,"Niêm yết cổ phiếu bổ sung - 2,400,000 CP"
5,1427734800,1360000.0,2015-03-31,"Giao dịch bổ sung - 1,360,000 CP"
6,1485363600,1040000.0,2017-01-26,"Giao dịch bổ sung - 1,040,000 CP"
7,1486486800,5020130.0,2017-02-08,"Niêm yết cổ phiếu bổ sung - 5,020,130 CP"
8,1487005200,4581075.0,2017-02-14,"Giao dịch bổ sung - 4,581,075 CP"
9,1513789200,439055.0,2017-12-21,"Giao dịch bổ sung - 439,055 CP"
10,1538413200,,2018-10-02,Đưa cổ phiếu vào diện cảnh báo
11,1555866000,,2019-04-22,Đưa cổ phiếu ra khỏi diện cảnh báo
12,1614272400,1702013.0,2021-02-26,"Niêm yết cổ phiếu bổ sung - 1,702,013 CP"
13,1615309200,1701201.0,2021-03-10,"Giao dịch bổ sung - 1,701,201 CP"
14,1634576400,2807361.0,2021-10-19,"Niêm yết cổ phiếu bổ sung - 2,807,361 CP"
15,1635267600,2807361.0,2021-10-27,"Giao dịch bổ sung - 2,807,361 CP"
16,1644166800,812.0,2022-02-07,Giao dịch bổ sung - 812 CP
17,1645462800,6000000.0,2022-02-22,"Niêm yết cổ phiếu bổ sung - 6,000,000 CP"
18,1647363600,6000000.0,2022-03-16,"Giao dịch bổ sung - 6,000,000 CP"
