,quarter,roa
0,2012Q2,0.62
1,2012Q3,0.23
2,2012Q4,0.06
3,2013Q1,0.12
4,2013Q3,0.31
5,2014Q1,0.13
6,2014Q2,0.31
7,2014Q3,0.34
8,2014Q4,0.12
9,2015Q1,0.19
10,2015Q2,0.36
11,2015Q3,0.55
12,2015Q4,0.26
13,2016Q1,0.44
14,2016Q2,0.23
15,2016Q3,0.67
16,2016Q4,0.67
17,2017Q1,0.67
18,2017Q2,0.45
19,2017Q3,0.75
20,2017Q4,0.73
21,2018Q1,0.74
22,2018Q2,0.49
23,2018Q3,0.47
24,2018Q4,0.79
25,2019Q1,0.44
26,2019Q2,0.61
27,2019Q3,0.65
28,2019Q4,0.68
29,2020Q1,0.6
30,2020Q2,0.74
31,2020Q3,0.55
32,2020Q4,0.7
33,2021Q1,0.75
34,2021Q2,0.9
35,2021Q3,0.46
36,2021Q4,0.47
37,2022Q1,1.56
38,2022Q2,0.6
