,quarter,price,price_diff,price_diff_perc
1,2017Q4,41.0,3.5,9.333333333333334
2,2018Q1,64.5,23.5,57.31707317073171
3,2018Q2,28.7,-35.8,-55.50387596899224
4,2018Q3,26.8,-1.8999999999999986,-6.620209059233445
5,2018Q4,19.95,-6.850000000000001,-25.559701492537318
6,2019Q1,20.2,0.25,1.2531328320802007
7,2019Q2,18.9,-1.3000000000000007,-6.435643564356439
8,2019Q3,22.05,3.150000000000002,16.66666666666668
9,2019Q4,20.0,-2.0500000000000007,-9.297052154195013
10,2020Q1,16.95,-3.0500000000000007,-15.250000000000004
11,2020Q2,20.45,3.5,20.64896755162242
12,2020Q3,23.75,3.3000000000000007,16.136919315403425
13,2020Q4,32.5,8.75,36.8421052631579
14,2021Q1,44.65,12.149999999999999,37.38461538461538
15,2021Q2,67.7,23.050000000000004,51.62374020156776
16,2021Q3,65.9,-1.7999999999999972,-2.65878877400295
17,2021Q4,35.8,-30.10000000000001,-45.67526555386951
18,2022Q1,37.2,1.4000000000000057,3.910614525139681
19,2022Q2,29.0,-8.200000000000003,-22.043010752688176
