,quarter,amihud,ln_amihud
0,2010Q4,13.675234627414584,2.615586505558634
1,2011Q1,118.76240142668546,4.777124870528822
2,2011Q2,43.624325372017914,3.77561491615128
3,2011Q3,58.91432745021823,4.076084311505106
4,2011Q4,203.41706446900562,5.315258376206517
5,2012Q1,124.57641841521036,4.824919330136847
6,2012Q2,123.33947167568412,4.814940486075042
7,2012Q3,76.38939445236036,4.335843870468051
8,2012Q4,130.61186550315065,4.872230066491415
9,2013Q1,81.49959792747376,4.400598086829418
10,2013Q2,63.481473109510866,4.15074810127287
11,2013Q3,159.27684413095574,5.070643846218091
12,2013Q4,141.52422533269342,4.952470906194218
13,2014Q1,69.50231129021245,4.241360007992059
14,2014Q2,79.89571438636226,4.380722214116709
15,2014Q3,32.67612702060803,3.4866447507473772
16,2014Q4,19.443039034275447,2.9674891157378345
17,2015Q1,6.69982846845725,1.9020819243463922
18,2015Q2,8.579494422506253,2.1493749866478966
19,2015Q3,7.030712012850526,1.950287982749444
20,2015Q4,8.91926695295984,2.1882137630534904
21,2016Q1,7.029669154340704,1.950139642743674
22,2016Q2,6.392861042802433,1.8551819057126728
23,2016Q3,14.387627333864074,2.6663686243208495
24,2016Q4,22.618212667672516,3.1187554519901517
25,2017Q1,11.94706878300328,2.4804859581637277
26,2017Q2,10.160110970463588,2.3184693643804115
27,2017Q3,2.1140539796519047,0.748607421489081
28,2017Q4,9.084345755695963,2.2065526855726874
29,2018Q1,11.928046607875109,2.478892484889001
30,2018Q2,20.738384615423318,3.0319863123727893
31,2018Q3,18.965406719785577,2.9426166207208477
32,2018Q4,17.760119047683034,2.876955440676864
33,2019Q1,23.56418308584279,3.159727893356077
34,2019Q2,24.374542947591113,3.1935392658400543
35,2019Q3,16.06931623937453,2.7769116299564836
36,2019Q4,13.33337121216347,2.5902700063540514
37,2020Q1,16.76318672602079,2.8191852157639063
38,2020Q2,11.085083467731826,2.405600372830799
39,2020Q3,10.516702999421055,2.352964755091692
40,2020Q4,11.483075468088158,2.440874252930268
41,2021Q1,5.295638448992043,1.6668835476094377
42,2021Q2,5.692804097917873,1.7392029383313543
43,2021Q3,3.923563873329916,1.3670003921342637
44,2021Q4,2.4707561539193086,0.9045242389800734
45,2022Q1,3.819399769071033,1.340093281757069
46,2022Q2,3.695588598991024,1.3071398377872416
47,2022Q3,5.055394445509413,1.6204558801916773
