,quarter,roa
0,2003Q1,4.89
1,2003Q2,4.01
2,2004Q4,4.28
3,2005Q1,2.48
4,2005Q2,3.44
5,2005Q3,2.66
6,2005Q4,4.87
7,2006Q1,3.62
8,2006Q2,2.36
9,2006Q3,2.04
10,2006Q4,2.77
11,2007Q1,4.39
12,2007Q2,3.25
13,2007Q3,1.53
14,2007Q4,3.32
15,2008Q1,3.13
16,2008Q2,1.87
17,2008Q3,3.82
18,2008Q4,1.69
19,2009Q1,3.51
20,2009Q2,4.65
21,2009Q3,4.54
22,2009Q4,3.57
23,2010Q1,1.81
24,2010Q2,3.16
25,2010Q3,1.12
26,2010Q4,1.78
27,2011Q1,1.49
28,2011Q2,1.41
29,2011Q3,1.2
30,2011Q4,1.27
31,2012Q1,1.56
32,2012Q2,1.1
33,2012Q3,1.05
34,2012Q4,1.64
35,2013Q1,1.37
36,2013Q2,1.22
37,2013Q3,1.1
38,2013Q4,0.78
39,2014Q1,0.95
40,2014Q2,1.6
41,2014Q3,0.43
42,2014Q4,1.66
43,2015Q1,0.97
44,2015Q2,1.73
45,2015Q3,0.98
46,2015Q4,1.92
47,2016Q1,1.93
48,2016Q2,2.65
49,2016Q3,1.84
50,2016Q4,1.8
51,2017Q1,1.58
52,2017Q2,1.1
53,2017Q3,1.46
54,2017Q4,1.59
55,2018Q1,0.63
56,2018Q2,0.9
57,2018Q3,0.22
58,2018Q4,0.64
59,2019Q1,0.39
60,2019Q2,0.71
61,2019Q3,0.1
62,2019Q4,1.25
63,2020Q1,0.68
64,2020Q2,1.09
65,2020Q3,0.47
66,2020Q4,0.38
67,2021Q1,0.04
68,2021Q2,0.64
69,2021Q3,0.31
70,2021Q4,0.94
71,2022Q1,0.02
72,2022Q2,0.1
