quarter,amihud,ln_amihud
2005Q1,3174.5106282439715,8.062908766610562
2005Q2,9424.028754023137,9.151017957035178
2005Q3,1688.6909913021645,7.431708946429815
2005Q4,2021.2593741064309,7.611476048657399
2006Q1,3108.3522250890683,8.041848033602081
2006Q2,107.2979091133164,4.675609163084409
2006Q3,156.29953407546475,5.05177425645987
2006Q4,109.62834998422592,4.697096008804471
2007Q1,0.05180798851030924,-2.9602109232613882
2007Q2,0.06317853390566157,-2.761790688916034
2007Q3,0.0936262080478816,-2.3684449341798626
2007Q4,0.02448715168879276,-3.7096067198537734
2008Q1,0.3371173064355972,-1.0873243188858084
2008Q2,14.977150354662736,2.706525729997241
2008Q3,1.4239675415516513,0.3534470188758227
2008Q4,2.080412261315084,0.7325660766290241
2009Q1,7.141182576131187,1.9658783895460006
2009Q2,0.8463059590264673,-0.16687433106126065
2009Q3,0.4449512000548856,-0.8097906656273111
2009Q4,0.20155023988170634,-1.6017165992350695
2010Q1,0.8954306014791686,-0.11045055743676671
2010Q2,0.2844031371193317,-1.2573625504551977
2010Q3,0.7540271592961705,-0.2823268913361977
2010Q4,3.1122635280219715,1.1353502839718848
2011Q1,2.991572467282522,1.0957991579511746
2011Q2,4.815231715940001,1.5717841678595714
2011Q3,4.838380744238542,1.5765801077763621
2011Q4,2.201468347641087,0.7891245684773742
2012Q1,2.1280266325733668,0.7551950867081154
2012Q2,2.6832800561347043,0.9870399477086201
2012Q3,6.194343489165722,1.8236365351580426
2012Q4,3.9119190197966587,1.3640280514973366
2013Q1,8.814684195442418,2.17641898939326
2013Q2,9.36922141212682,2.2374299991080853
2013Q3,6.317367245306047,1.8433025462574482
2013Q4,2.4380979466541906,0.8912182052538049
2014Q1,2.2931645398498377,0.8299327587587327
2014Q2,3.4411207827262347,1.2357972272531474
2014Q3,1.6635750402075995,0.5089689252922193
2014Q4,2.1690328612324565,0.7742813821368205
2015Q1,1.6067211397874253,0.4741955432516644
2015Q2,18.03816798370442,2.8924899564678888
2015Q3,4.187994970042895,1.4322220919671906
2015Q4,4.52734448712124,1.5101355616755663
2016Q1,1.4645401566534852,0.38154130695307803
2016Q2,0.2016633863432297,-1.6011553758183288
2016Q3,0.31022372889498323,-1.170461535694718
2016Q4,0.5215169269027508,-0.6510135469611582
2017Q1,0.44109030582967584,-0.8185056493748735
2017Q2,1.8343767049820243,0.6067047534959839
2017Q3,0.235011149830525,-1.4481223198761677
2017Q4,5.215357127569333,1.6516075669458696
2018Q1,2.351287009283763,0.854962841768137
2018Q2,9.719875800113746,2.2741728406246358
2018Q3,6.82744377709605,1.9209503395600924
2018Q4,9.400417987191014,2.240754155009791
2019Q1,13.989177213780513,2.6382839744947253
2019Q2,25.0342055610422,3.2202431121464743
2019Q3,1.4786324786550151,0.3911176597152643
2019Q4,41.62670274052038,3.728741854143121
2020Q1,12.959136508104613,2.561801061243357
2020Q2,30.666611286284073,3.423174482497259
2020Q3,26.684202068553738,3.2840717074671404
2020Q4,13.171904945772988,2.5780861481027917
2021Q1,13.231629551633393,2.5826101414892926
2021Q2,16.532920130383943,2.8053535526365896
2021Q3,3.5208317289867788,1.2586972483426846
2021Q4,2.6493804737708997,0.9743258291838333
2022Q1,8.770583066666743,2.171403288400652
2022Q2,19.417839255465697,2.966192192793682
2022Q3,7.881594661328773,2.0645302515850386
