,quarter,roa
0,2009Q4,5.63
1,2010Q1,2.43
2,2010Q2,0.0
3,2010Q3,2.78
4,2010Q4,2.96
5,2011Q1,2.26
6,2011Q2,2.37
7,2011Q3,2.42
8,2011Q4,1.93
9,2012Q1,2.72
10,2012Q2,3.74
11,2012Q3,3.54
12,2012Q4,5.13
13,2013Q1,3.62
14,2013Q2,3.94
15,2013Q3,4.1
16,2013Q4,5.82
17,2014Q1,3.53
18,2014Q2,3.59
19,2014Q3,3.79
20,2014Q4,4.18
21,2015Q1,4.06
22,2015Q2,3.55
23,2015Q3,4.66
24,2015Q4,4.41
25,2016Q1,3.97
26,2016Q2,4.24
27,2016Q3,4.21
28,2016Q4,4.84
29,2017Q1,3.48
30,2017Q2,3.44
31,2017Q3,3.5
32,2017Q4,3.88
33,2018Q1,3.03
34,2018Q2,3.35
35,2018Q3,3.68
36,2018Q4,3.51
37,2019Q1,3.16
38,2019Q2,3.37
39,2019Q3,3.11
40,2019Q4,3.0
41,2020Q1,2.33
42,2020Q2,1.13
43,2020Q3,3.44
44,2020Q4,2.11
45,2021Q1,2.52
46,2021Q2,1.91
47,2021Q3,1.17
48,2021Q4,2.59
49,2022Q1,1.79
50,2022Q2,2.06
