,quarter,price,price_diff,price_diff_perc
1,2010Q2,18.5,2.5,15.625
2,2010Q3,15.8,-2.6999999999999993,-14.594594594594591
3,2010Q4,13.8,-2.0,-12.658227848101266
4,2011Q1,12.5,-1.3000000000000007,-9.420289855072467
5,2011Q2,10.6,-1.9000000000000004,-15.200000000000003
6,2011Q3,10.9,0.3000000000000007,2.83018867924529
7,2011Q4,14.3,3.4000000000000004,31.19266055045872
8,2012Q1,14.9,0.5999999999999996,4.195804195804193
9,2012Q2,10.8,-4.1,-27.51677852348993
10,2012Q3,11.0,0.1999999999999993,1.8518518518518452
11,2012Q4,14.0,3.0,27.272727272727273
12,2013Q1,18.5,4.5,32.142857142857146
13,2013Q2,20.0,1.5,8.108108108108109
14,2013Q3,20.0,0.0,0.0
15,2013Q4,27.5,7.5,37.5
16,2014Q1,32.0,4.5,16.363636363636363
17,2014Q2,26.4,-5.600000000000001,-17.500000000000004
18,2014Q3,32.8,6.399999999999999,24.24242424242424
19,2014Q4,33.8,1.0,3.048780487804878
20,2015Q1,33.0,-0.7999999999999972,-2.3668639053254354
21,2015Q2,37.3,4.299999999999997,13.030303030303022
22,2015Q3,37.5,0.20000000000000284,0.5361930294906243
23,2015Q4,35.5,-2.0,-5.333333333333333
24,2016Q1,42.5,7.0,19.718309859154928
25,2016Q2,47.4,4.899999999999999,11.52941176470588
26,2016Q3,59.7,12.300000000000004,25.949367088607605
27,2016Q4,65.0,5.299999999999997,8.877721943048572
28,2017Q1,63.5,-1.5,-2.3076923076923075
29,2017Q2,59.6,-3.8999999999999986,-6.141732283464565
30,2017Q3,66.7,7.100000000000001,11.91275167785235
31,2017Q4,67.2,0.5,0.7496251874062968
32,2018Q1,61.9,-5.300000000000004,-7.886904761904768
33,2018Q2,52.9,-9.0,-14.539579967689823
34,2018Q3,33.6,-19.299999999999997,-36.48393194706994
35,2018Q4,29.9,-3.700000000000003,-11.01190476190477
36,2019Q1,30.0,0.10000000000000142,0.33444816053512183
37,2019Q2,35.0,5.0,16.666666666666668
38,2019Q3,32.3,-2.700000000000003,-7.714285714285722
39,2019Q4,29.3,-2.9999999999999964,-9.287925696594417
40,2020Q1,23.0,-6.300000000000001,-21.50170648464164
41,2020Q2,25.0,2.0,8.695652173913043
42,2020Q3,31.9,6.899999999999999,27.599999999999994
43,2020Q4,35.0,3.1000000000000014,9.717868338557997
44,2021Q1,30.0,-5.0,-14.285714285714286
45,2021Q2,30.2,0.1999999999999993,0.6666666666666643
46,2021Q3,36.0,5.800000000000001,19.205298013245038
47,2021Q4,38.3,2.299999999999997,6.388888888888881
48,2022Q1,52.6,14.300000000000004,37.336814621409935
49,2022Q2,47.9,-4.700000000000003,-8.935361216730044
