quarter,s,ln_s
2010Q1,0.3223886859775798,0.03105015504893127
2010Q2,0.5448383634757935,0.043968554138513354
2010Q3,0.34765040962669663,0.02470397112444733
2010Q4,0.2189359702486171,0.019103446511764256
2011Q1,0.35619837825273654,0.033866420270706334
2011Q2,0.5241544779760682,0.057614862401726336
2011Q3,0.21743495635725138,0.023867651034405867
2011Q4,0.04565800092844588,0.004453442257900893
2012Q1,0.11830569451634775,0.01014900197246654
2012Q2,0.3742240176783625,0.038662408960289905
2012Q3,0.595371425003574,0.06676993933734823
2012Q4,0.3989822256524435,0.03712497154283389
2013Q1,0.6376786771167958,0.06928410201904973
2013Q2,0.6947911197986618,0.054154131194509014
2013Q3,0.6054304936043591,0.046398554059542026
2013Q4,0.8198563449458102,0.057760716281063426
2014Q1,1.0031516929893731,0.060317982526694285
2014Q2,1.3087269036356675,0.11580902673826318
2014Q3,0.8968735865222904,0.04828358319205205
2014Q4,1.2296394807097637,0.11142303533116259
2015Q1,0.9089149619848425,0.07253952385638891
2015Q2,1.2081346876978885,0.08101275034451867
2015Q3,0.8104396921629273,0.06470462607967838
2015Q4,0.8598942203761917,0.053251088901895935
2016Q1,1.1444729686037372,0.0650347726729524
2016Q2,1.1187841298651202,0.06125081614751934
2016Q3,1.1575685879861994,0.05037771075564547
2016Q4,1.1587631074071083,0.04456324058892057
2017Q1,1.1441048960839235,0.05232825263601573
2017Q2,0.6524165675879307,0.02158215333080826
2017Q3,0.9489308650717506,0.03423790528985862
2017Q4,0.983202416320251,0.03347289751433086
2018Q1,1.2662763922896159,0.04452515038807124
2018Q2,0.740069077047832,0.03781930448854857
2018Q3,1.0617170861071046,0.06078370263688367
2018Q4,0.8886461739242403,0.04745307904385556
2019Q1,0.7274106194878189,0.04155740224906199
2019Q2,0.5867425623373227,0.03510422471849275
2019Q3,0.6560933130138515,0.035364577553543546
2019Q4,0.6861483425909847,0.030756803695763137
2020Q1,1.0834844633786367,0.07766068764858756
2020Q2,1.016313883130486,0.06741432145985754
2020Q3,1.2751600146976352,0.08828285394880554
2020Q4,1.208640654640982,0.08530652165754647
2021Q1,1.0171009459625984,0.07303809759821062
2021Q2,0.8273612750872039,0.04235226104076823
2021Q3,1.272865149331119,0.055012153976832616
2021Q4,1.363973085405356,0.06662100700886113
2022Q1,1.2589665984361402,0.06505727384028456
2022Q2,1.215963426976024,0.07154865494887422
2022Q3,1.1492383445210472,0.05722962211817245
