,quarter,roa
0,2004Q4,1.65
1,2005Q1,1.09
2,2005Q2,0.85
3,2005Q3,0.96
4,2006Q1,1.97
5,2006Q2,1.79
6,2006Q3,1.76
7,2006Q4,1.69
8,2007Q1,1.86
9,2007Q2,1.9
10,2007Q3,2.21
11,2007Q4,2.56
12,2008Q1,3.08
13,2008Q2,2.66
14,2008Q3,2.72
15,2008Q4,1.83
16,2009Q1,1.12
17,2009Q2,1.81
18,2009Q3,2.34
19,2009Q4,1.36
20,2010Q1,1.1
21,2010Q2,1.87
22,2010Q3,1.03
23,2010Q4,0.61
24,2011Q1,1.27
25,2011Q2,0.83
26,2011Q3,1.14
27,2011Q4,0.04
28,2012Q1,0.57
29,2012Q2,0.89
30,2012Q3,0.31
31,2012Q4,0.81
32,2013Q1,1.84
33,2013Q2,-0.92
34,2013Q3,0.18
35,2013Q4,0.13
36,2014Q1,0.04
37,2014Q2,0.27
38,2014Q3,0.49
39,2014Q4,0.15
40,2015Q1,-0.98
41,2015Q2,-3.45
42,2015Q3,0.05
43,2015Q4,0.16
44,2016Q1,1.83
45,2016Q2,4.78
46,2016Q3,1.47
47,2016Q4,3.05
48,2017Q1,2.24
49,2017Q2,0.94
50,2017Q3,1.23
51,2017Q4,1.16
52,2018Q1,1.44
53,2018Q2,1.58
54,2018Q3,0.96
55,2018Q4,-0.75
56,2019Q1,0.65
57,2019Q2,0.71
58,2019Q3,0.61
59,2019Q4,-0.12
60,2020Q1,0.19
61,2020Q2,0.78
62,2020Q3,1.74
63,2020Q4,2.4
64,2021Q1,2.84
65,2021Q2,5.78
66,2021Q3,1.39
67,2021Q4,0.53
68,2022Q1,0.84
69,2022Q2,0.45
