,date,quarter,price,shares_est,market_cap
0,2015-06-30,2015Q2,26.5,16500140.436288737,437253721562
1,2015-09-30,2015Q3,8.3,16500232.536508232,136951930053
2,2015-12-31,2015Q4,10.1,16500139.21113689,166651406032
3,2016-03-31,2016Q1,10.8,16499360.146252286,178193089580
4,2016-06-30,2016Q2,11.9,49501157.40740741,589063773148
5,2016-09-30,2016Q3,12.5,49500283.5002835,618753543754
6,2016-12-30,2016Q4,2.1,49501509.14921713,103953169213
7,2017-03-31,2017Q1,2.5,49498259.15121859,123745647878
8,2017-06-30,2017Q2,2.6,49500420.993544765,128701094583
9,2017-09-29,2017Q3,3.5,49500916.9264625,173253209243
10,2017-12-29,2017Q4,2.9,49501589.608502135,143554609865
11,2018-03-30,2018Q1,2.5,49499819.81981982,123749549550
12,2018-06-29,2018Q2,1.8,49497936.84965913,89096286329
13,2018-09-28,2018Q3,1.6,49501249.10778016,79201998572
14,2018-12-28,2018Q4,1.1,49498846.69978708,54448731370
15,2019-03-29,2019Q1,1.3,49500440.14084507,64350572183
16,2019-06-28,2019Q2,1.2,49498861.04783599,59398633257
17,2019-09-30,2019Q3,1.2,49500306.02430707,59400367229
18,2019-12-31,2019Q4,1.2,49498242.53075571,59397891037
19,2020-03-31,2020Q1,0.7,49499776.84548782,34649843792
20,2020-06-30,2020Q2,1.1,49497997.08667152,54447796795
21,2020-09-30,2020Q3,1.2,49500695.41029208,59400834492
22,2020-12-31,2020Q4,1.4,49500804.54330336,69301126361
23,2021-03-31,2021Q1,3.4,49501059.52610287,168303602389
24,2021-06-30,2021Q2,3.7,49502252.25225225,183158333333
25,2021-09-30,2021Q3,5.2,49497808.328352265,257388603307
26,2021-12-31,2021Q4,8.0,49499898.92864362,395999191429
27,2022-03-31,2022Q1,7.4,49502070.91625417,366315324780
28,2022-06-30,2022Q2,3.2,49498889.56188169,158396446598
