,date,quarter,price,shares_est,market_cap
0,2011-03-31,2011Q1,13.5,44979366.44401825,607221446994
1,2011-06-30,2011Q2,11.0,44980791.04054437,494788701446
2,2011-09-30,2011Q3,11.4,44978333.79927313,512753005312
3,2011-12-30,2011Q4,9.9,44985995.71160547,445361357545
4,2012-03-30,2012Q1,9.5,44988722.3033037,427392861881
5,2012-06-29,2012Q2,10.6,44999640.62387695,476996190613
6,2012-09-28,2012Q3,9.8,50394037.64036059,493861568876
7,2012-12-28,2012Q4,10.5,50393854.11120408,529135468168
8,2013-03-29,2013Q1,10.0,50395890.92267463,503958909227
9,2013-06-28,2013Q2,10.4,50396945.95458906,524128237928
10,2013-09-27,2013Q3,10.6,50394664.35822775,534183442197
11,2013-12-31,2013Q4,10.5,50395103.28997704,529148584545
12,2014-03-31,2014Q1,11.9,50393862.842707485,599686967828
13,2014-06-30,2014Q2,10.9,50394447.47718942,549299477501
14,2014-09-30,2014Q3,12.0,50396492.302979246,604757907636
15,2014-12-31,2014Q4,15.6,50397482.95752491,786200734137
16,2015-03-31,2015Q1,15.0,50396000.93728033,755940014059
17,2015-06-30,2015Q2,15.5,50395711.35274884,781133525968
18,2015-09-30,2015Q3,19.9,80394813.3450233,1599856785566
19,2015-12-31,2015Q4,23.9,80395027.26281352,1921441151581
20,2016-03-31,2016Q1,22.6,80396891.6329572,1816969750905
21,2016-06-30,2016Q2,28.0,80397034.0858787,2251116954405
22,2016-09-30,2016Q3,29.0,80397147.08184744,2331517265374
23,2016-12-30,2016Q4,28.7,80396435.84962928,2307377708884
24,2017-03-31,2017Q1,28.5,80396361.77299513,2291296310530
25,2017-06-30,2017Q2,27.4,80395382.13710399,2202833470557
26,2017-09-29,2017Q3,25.3,80396904.73058881,2034041689684
27,2017-12-29,2017Q4,23.8,80396887.15953307,1913445914397
28,2018-03-30,2018Q1,23.7,80396480.7188319,1905396593036
29,2018-06-29,2018Q2,24.2,80396952.93291184,1945606260976
30,2018-09-28,2018Q3,18.4,80394471.16426188,1479258269422
31,2018-12-28,2018Q4,21.5,80393992.93286219,1728470848057
32,2019-03-29,2019Q1,21.0,80394207.806869,1688278363944
33,2019-06-28,2019Q2,17.4,80394083.75300576,1398857057302
34,2019-09-30,2019Q3,14.6,80394667.73490007,1173762148930
35,2019-12-31,2019Q4,19.5,80395899.59597696,1567720042122
36,2020-03-31,2020Q1,20.5,80395805.36912751,1648114010067
37,2020-06-30,2020Q2,20.5,80394730.16410083,1648091968364
38,2020-09-30,2020Q3,20.5,80394221.18897377,1648081534374
39,2020-12-31,2020Q4,22.0,80396147.06824736,1768715235501
40,2021-03-31,2021Q1,30.0,80395559.14723313,2411866774417
41,2021-06-30,2021Q2,31.5,80396799.55527319,2532499185991
42,2021-09-30,2021Q3,37.5,80396097.00644183,3014853637742
43,2021-12-31,2021Q4,59.0,80395092.06954736,4743310432103
44,2022-03-31,2022Q1,72.0,80396527.97912438,5788550014497
45,2022-06-30,2022Q2,71.8,80394763.63044098,5772344028666
