,quarter,roa
0,2010Q4,1.43
1,2011Q1,1.38
2,2011Q2,1.44
3,2011Q3,5.16
4,2011Q4,5.06
5,2012Q1,4.54
6,2012Q2,3.72
7,2012Q3,4.23
8,2012Q4,4.09
9,2013Q1,4.26
10,2013Q2,4.44
11,2013Q3,3.76
12,2013Q4,3.2
13,2014Q1,3.4
14,2014Q2,3.48
15,2014Q3,3.35
16,2014Q4,2.91
17,2015Q1,2.86
18,2015Q2,1.73
19,2015Q3,1.51
20,2015Q4,3.65
21,2016Q1,3.82
22,2016Q2,4.35
23,2016Q3,4.66
24,2016Q4,2.34
25,2017Q1,9.17
26,2017Q2,1.76
27,2017Q3,1.74
28,2017Q4,2.95
29,2018Q1,2.83
30,2018Q2,2.37
31,2018Q3,2.11
32,2018Q4,0.37
33,2019Q1,0.44
34,2019Q2,0.24
35,2019Q3,0.26
36,2019Q4,1.61
37,2020Q1,1.68
38,2020Q2,0.87
39,2020Q3,0.57
40,2020Q4,0.9
41,2021Q1,0.84
42,2021Q2,0.34
43,2021Q3,1.25
44,2021Q4,0.82
45,2022Q1,0.43
46,2022Q2,-2.46
