,date,quarter,price,shares_est,market_cap
0,2010-09-30,2010Q3,40.5,2499957.791659632,101248290562
1,2010-12-31,2010Q4,43.9,2500023.612750885,109751036600
2,2011-03-31,2011Q1,35.7,2499978.6023023925,89249236102
3,2011-06-30,2011Q2,25.7,2499939.9303191705,64248456209
4,2011-09-30,2011Q3,23.2,2499981.101409835,57999561553
5,2011-12-30,2011Q4,34.0,2499979.639206744,84999307733
6,2012-03-30,2012Q1,36.8,2500036.8025909024,92001354335
7,2012-06-29,2012Q2,36.7,2499966.635526492,91748775524
8,2012-09-28,2012Q3,39.6,2500000.0,99000000000
9,2012-12-28,2012Q4,42.8,2500017.268174754,107000739078
10,2013-03-29,2013Q1,50.5,2500031.6876861653,126251600228
11,2013-06-28,2013Q2,49.2,2499970.2876158785,122998538151
12,2013-09-30,2013Q3,60.0,2500013.695253225,150000821715
13,2013-12-31,2013Q4,65.0,2499956.103128384,162497146703
14,2014-03-31,2014Q1,79.8,2499959.4999595,199496768097
15,2014-06-30,2014Q2,76.9,2500000.0,192250000000
16,2014-09-30,2014Q3,134.9,2499988.9831442107,337248513826
17,2014-12-31,2014Q4,145.7,2499989.4619259383,364248464603
18,2015-03-31,2015Q1,127.0,2500018.8125517345,317502389194
19,2015-06-30,2015Q2,145.0,2500008.6695680823,362501257087
20,2015-09-30,2015Q3,145.0,2499991.8248557085,362498814604
21,2015-12-31,2015Q4,152.0,2499991.935613942,379998774213
22,2016-03-31,2016Q1,166.0,2500014.82096277,415002460280
23,2016-06-30,2016Q2,172.0,2500021.341073029,430003670665
24,2016-09-30,2016Q3,177.0,2500000.0,442500000000
25,2016-12-30,2016Q4,184.5,2500006.386103838,461251178236
26,2017-03-31,2017Q1,184.0,2499994.100921436,459998914570
27,2017-06-30,2017Q2,179.3,2499988.625506165,448247960553
28,2017-09-29,2017Q3,167.0,2500010.78818478,417501801627
29,2017-12-29,2017Q4,160.0,2499984.4225436947,399997507607
30,2018-03-30,2018Q1,154.5,2500000.0,386250000000
31,2018-06-29,2018Q2,139.3,2500004.694615276,348250653960
32,2018-09-28,2018Q3,128.0,2499991.0476088165,319998854094
33,2018-12-28,2018Q4,133.0,2500008.613116053,332501145544
34,2019-03-29,2019Q1,143.5,2500004.1065400755,358750589289
35,2019-06-28,2019Q2,163.0,2500005.622336418,407500916441
36,2019-09-30,2019Q3,174.3,2500015.8768800874,435752767340
37,2019-12-31,2019Q4,149.0,2500000.0,372500000000
38,2020-03-31,2020Q1,145.7,2500004.809310825,364250700717
39,2020-06-30,2020Q2,200.5,2500008.754880846,501251755354
40,2020-09-30,2020Q3,193.0,2499984.04085541,482496919885
41,2020-12-31,2020Q4,210.1,2499984.9234109274,525246832409
42,2021-03-31,2021Q1,228.0,2499992.924361424,569998386754
43,2021-06-30,2021Q2,194.9,2500007.013704779,487251366971
44,2021-09-30,2021Q3,193.0,2500007.253840909,482501399991
45,2021-12-31,2021Q4,185.0,2499992.4937322666,462498611340
46,2022-03-31,2022Q1,190.0,2500000.0,475000000000
47,2022-06-30,2022Q2,173.0,2500021.643460068,432503744319
