,quarter,roa
0,2010Q3,0.0
1,2010Q4,5.93
2,2011Q1,1.19
3,2011Q2,0.13
4,2011Q3,0.11
5,2011Q4,-0.14
6,2012Q1,0.03
7,2012Q2,0.04
8,2012Q3,0.05
9,2012Q4,0.11
10,2013Q1,0.12
11,2013Q2,-0.18
12,2013Q3,0.39
13,2013Q4,0.05
14,2014Q1,0.08
15,2014Q2,0.34
16,2014Q3,0.47
17,2014Q4,0.06
18,2015Q1,0.09
19,2015Q2,0.41
20,2015Q3,-0.22
21,2015Q4,0.91
22,2016Q1,0.07
23,2016Q2,0.65
24,2016Q3,0.36
25,2016Q4,0.25
26,2017Q1,0.4
27,2017Q2,0.56
28,2017Q3,0.28
29,2017Q4,0.43
30,2018Q1,0.29
31,2018Q2,0.26
32,2018Q3,0.07
33,2018Q4,0.03
34,2019Q1,0.34
35,2019Q2,-0.17
36,2019Q3,0.38
37,2019Q4,6.49
38,2020Q1,0.02
39,2020Q2,0.03
40,2020Q3,0.46
41,2020Q4,1.18
42,2021Q1,0.26
43,2021Q2,-2.06
44,2021Q3,1.41
45,2021Q4,0.7
46,2022Q1,0.65
47,2022Q2,0.15
